experiment,seed,client,family,population,trials,peer_support,target_support_peer_present,target_support_full,centroid-distance-to-known-malware,nearest-known-family-distance,max-jaccard-to-known-family,fraction-active-features-known,distance-to-benign-centroid,learner,local_recall,peer_recall,absent_recall,full_recall,central_full_recall,ctk,pooling,total,headroom,residual_gap,evidence_class
controlled-exposure,102,play-early,airpush,federation-wide,2173,168,0,161,3.6839100903277524,2.1883670377063194,0.6101694915254238,0.6276595744680851,3.5711539155687047,fedprox,0.7809479981592269,0.7225034514496088,0.6106764841233318,0.8094799815922687,0.9507593189139438,0.11182696732627706,-0.17027151403589513,-0.05844454670961807,0.028531983433041863,0.08697653014265994,C-post-confirmatory-evidence-preserving
controlled-exposure,102,play-late,leadbolt,own-domain,17,98,0,0,3.8826380211670006,2.85415909632965,0.48554913294797686,0.5855855855855856,4.943091454128165,fedprox,0.5882352941176471,0.9411764705882353,0.5294117647058824,0.8823529411764706,0.8235294117647058,0.4117647058823529,-0.05882352941176472,0.3529411764705882,0.2941176470588235,-0.05882352941176472,C-post-confirmatory-evidence-preserving
controlled-exposure,102,play-late,leadbolt,federation-wide,738,98,0,0,3.8826380211670006,2.85415909632965,0.48554913294797686,0.5855855855855856,4.943091454128165,fedprox,0.4823848238482385,0.9634146341463414,0.6883468834688347,0.9607046070460704,0.9579945799457995,0.2750677506775068,0.20596205962059616,0.48102981029810293,0.4783197831978319,-0.0027100271002710175,C-post-confirmatory-evidence-preserving
controlled-exposure,102,anzhi,dowgin,own-domain,4891,99,0,1549,2.152754001084323,1.2112050233989897,0.7534246575342466,0.78125,2.008933258936978,fedprox,0.7360457984052341,0.5747290942547536,0.5790226947454509,0.6127581271723573,0.703946023308117,-0.004293600490697269,-0.15702310365978323,-0.1613167041504805,-0.12328767123287676,0.03802903291760373,C-post-confirmatory-evidence-preserving
controlled-exposure,102,anzhi,dowgin,federation-wide,5125,99,0,1549,2.152754001084323,1.2112050233989897,0.7534246575342466,0.78125,2.008933258936978,fedprox,0.7270243902439024,0.568,0.5703414634146341,0.6023414634146341,0.689560975609756,-0.0023414634146341484,-0.15668292682926832,-0.15902439024390247,-0.12468292682926829,0.03434146341463418,C-post-confirmatory-evidence-preserving
controlled-exposure,102,anzhi,gappusin,own-domain,286,363,0,80,2.8981241462928384,1.4121065479788315,0.6862745098039216,0.5945945945945946,2.38767404950206,fedprox,0.3146853146853147,0.3181818181818182,0.24825174825174826,0.3146853146853147,0.3111888111888112,0.06993006993006992,-0.06643356643356643,0.003496503496503489,0.0,-0.003496503496503489,C-post-confirmatory-evidence-preserving
controlled-exposure,102,anzhi,gappusin,federation-wide,1369,363,0,80,2.8981241462928384,1.4121065479788315,0.6862745098039216,0.5945945945945946,2.38767404950206,fedprox,0.2556610664718773,0.24616508400292184,0.18845872899926955,0.22717311906501095,0.3162892622352082,0.05770635500365229,-0.06720233747260776,-0.009495982468955472,-0.02848794740686636,-0.018991964937910888,C-post-confirmatory-evidence-preserving
controlled-exposure,102,anzhi,adwo,own-domain,99,291,0,37,3.8548309982774875,1.7953493970585166,0.7403846153846154,0.5348837209302325,3.3735648497755863,fedprox,0.6060606060606061,0.494949494949495,0.47474747474747475,0.4444444444444444,0.43434343434343436,0.02020202020202022,-0.13131313131313133,-0.1111111111111111,-0.16161616161616166,-0.05050505050505055,C-post-confirmatory-evidence-preserving
controlled-exposure,102,anzhi,adwo,federation-wide,834,291,0,37,3.8548309982774875,1.7953493970585166,0.7403846153846154,0.5348837209302325,3.3735648497755863,fedprox,0.6163069544364509,0.46522781774580335,0.3513189448441247,0.36211031175059955,0.3105515587529976,0.11390887290167867,-0.2649880095923262,-0.15107913669064754,-0.25419664268585135,-0.1031175059952038,C-post-confirmatory-evidence-preserving
controlled-exposure,102,anzhi,hiddad,own-domain,8,39,0,4,5.872342581643335,5.5882110841122685,0.22413793103448276,0.20622568093385213,5.676284384631803,fedprox,0.75,0.75,0.75,0.75,0.875,0.0,0.0,0.0,0.0,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,102,anzhi,hiddad,federation-wide,258,39,0,4,5.872342581643335,5.5882110841122685,0.22413793103448276,0.20622568093385213,5.676284384631803,fedprox,0.2868217054263566,0.2364341085271318,0.15503875968992248,0.10465116279069768,0.25193798449612403,0.08139534883720931,-0.13178294573643412,-0.05038759689922481,-0.1821705426356589,-0.13178294573643412,C-post-confirmatory-evidence-preserving
controlled-exposure,102,appchina,revmob,own-domain,16,66,0,4,5.136740134856688,3.4412326628859993,0.49390243902439024,0.2605633802816901,4.025907369461369,fedprox,0.125,0.0625,0.0,0.125,0.0625,0.0625,-0.125,-0.0625,0.0,0.0625,C-post-confirmatory-evidence-preserving
controlled-exposure,102,appchina,revmob,federation-wide,432,66,0,4,5.136740134856688,3.4412326628859993,0.49390243902439024,0.2605633802816901,4.025907369461369,fedprox,0.08564814814814815,0.1597222222222222,0.04861111111111111,0.1527777777777778,0.1875,0.1111111111111111,-0.03703703703703704,0.07407407407407406,0.06712962962962964,-0.00694444444444442,C-post-confirmatory-evidence-preserving
controlled-exposure,103,play-early,dowgin,own-domain,18,1775,0,0,3.8041273025528803,1.98864549209988,0.48148148148148145,0.6025641025641025,3.5334382283962453,fedprox,0.5,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.6111111111111112,-0.05555555555555547,0.38888888888888884,0.33333333333333337,0.33333333333333337,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,103,play-early,dowgin,federation-wide,5418,1775,0,0,3.8041273025528803,1.98864549209988,0.48148148148148145,0.6025641025641025,3.5334382283962453,fedprox,0.5260243632336655,0.943890734588409,0.9394610557401255,0.9354005167958657,0.9848652639350314,0.0044296788482834915,0.41343669250646,0.41786637135474347,0.40937615356220014,-0.00849021779254333,C-post-confirmatory-evidence-preserving
controlled-exposure,103,play-early,leadbolt,own-domain,744,33,0,67,2.5964333920376172,1.8748948030139825,0.6587301587301587,0.7087378640776699,2.5338378445992,fedprox,0.5336021505376344,0.5564516129032258,0.3924731182795699,0.7204301075268817,0.7782258064516129,0.16397849462365588,-0.1411290322580645,0.022849462365591378,0.18682795698924737,0.163978494623656,C-post-confirmatory-evidence-preserving
controlled-exposure,103,play-early,leadbolt,federation-wide,909,33,0,67,2.5964333920376172,1.8748948030139825,0.6587301587301587,0.7087378640776699,2.5338378445992,fedprox,0.5137513751375138,0.5368536853685368,0.38393839383938394,0.6897689768976898,0.8052805280528053,0.1529152915291529,-0.12981298129812985,0.02310231023102305,0.176017601760176,0.15291529152915295,C-post-confirmatory-evidence-preserving
controlled-exposure,103,anzhi,adwo,own-domain,130,314,0,36,3.6022754440995732,1.9478803385713612,0.7272727272727273,0.5227272727272727,3.4354561177608662,fedprox,0.6384615384615384,0.7461538461538462,0.6615384615384615,0.7,0.7153846153846154,0.08461538461538465,0.023076923076923106,0.10769230769230775,0.06153846153846154,-0.04615384615384621,C-post-confirmatory-evidence-preserving
controlled-exposure,103,anzhi,adwo,federation-wide,808,314,0,36,3.6022754440995732,1.9478803385713612,0.7272727272727273,0.5227272727272727,3.4354561177608662,fedprox,0.6757425742574258,0.7821782178217822,0.6361386138613861,0.7042079207920792,0.681930693069307,0.14603960396039606,-0.03960396039603964,0.10643564356435642,0.02846534653465338,-0.07797029702970304,C-post-confirmatory-evidence-preserving
controlled-exposure,103,appchina,airpush,own-domain,417,172,0,137,3.7882547414294767,2.023658234833949,0.6446280991735537,0.3888888888888889,2.4177388064639636,fedprox,0.8105515587529976,0.8968824940047961,0.4412470023980815,0.9568345323741008,0.9808153477218226,0.4556354916067146,-0.36930455635491605,0.08633093525179858,0.1462829736211032,0.05995203836930463,C-post-confirmatory-evidence-preserving
controlled-exposure,103,appchina,airpush,federation-wide,3033,172,0,137,3.7882547414294767,2.023658234833949,0.6446280991735537,0.3888888888888889,2.4177388064639636,fedprox,0.45334652159577976,0.5113748763600395,0.17012858555885263,0.5750082426640291,0.6515001648532806,0.3412462908011869,-0.28321793603692713,0.05802835476425977,0.1216617210682493,0.06363336630398952,C-post-confirmatory-evidence-preserving
controlled-exposure,103,appchina,gappusin,own-domain,1372,108,0,315,2.706353908518728,1.3213861446626298,0.7435897435897436,0.6911764705882353,1.7028369208145242,fedprox,0.23469387755102042,0.2725947521865889,0.2521865889212828,0.41180758017492713,0.2521865889212828,0.02040816326530609,0.017492711370262398,0.03790087463556849,0.17711370262390672,0.13921282798833823,C-post-confirmatory-evidence-preserving
controlled-exposure,103,appchina,gappusin,federation-wide,1705,108,0,315,2.706353908518728,1.3213861446626298,0.7435897435897436,0.6911764705882353,1.7028369208145242,fedprox,0.25219941348973607,0.2967741935483871,0.2785923753665689,0.41114369501466275,0.2498533724340176,0.018181818181818188,0.02639296187683282,0.04457478005865101,0.15894428152492668,0.11436950146627567,C-post-confirmatory-evidence-preserving
controlled-exposure,103,appchina,revmob,own-domain,18,59,0,4,5.375202641253769,3.5754285862434068,0.5055555555555555,0.2589928057553957,4.150689673214761,fedprox,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3888888888888889,0.2222222222222222,0.0,-0.1111111111111111,-0.1111111111111111,0.16666666666666669,0.2777777777777778,C-post-confirmatory-evidence-preserving
controlled-exposure,103,appchina,revmob,federation-wide,560,59,0,4,5.375202641253769,3.5754285862434068,0.5055555555555555,0.2589928057553957,4.150689673214761,fedprox,0.10178571428571428,0.2625,0.026785714285714284,0.32857142857142857,0.24107142857142858,0.23571428571428574,-0.075,0.16071428571428573,0.22678571428571428,0.06607142857142856,C-post-confirmatory-evidence-preserving
controlled-exposure,103,appchina,hiddad,own-domain,8,25,0,4,4.9911104136291975,4.025805892242939,0.45321637426900585,0.1893687707641196,4.2428332222769525,fedprox,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,103,appchina,hiddad,federation-wide,327,25,0,4,4.9911104136291975,4.025805892242939,0.45321637426900585,0.1893687707641196,4.2428332222769525,fedprox,0.20489296636085627,0.18960244648318042,0.1926605504587156,0.1743119266055046,0.1345565749235474,-0.003058103975535187,-0.012232415902140664,-0.015290519877675851,-0.030581039755351674,-0.015290519877675823,C-post-confirmatory-evidence-preserving
controlled-exposure,104,play-early,airpush,own-domain,1744,191,0,148,3.7493103014545297,2.241236129794068,0.628099173553719,0.6039603960396039,3.600398990467054,fedprox,0.5395642201834863,0.6014908256880734,0.37270642201834864,0.7402522935779816,0.8692660550458715,0.2287844036697248,-0.16685779816513763,0.06192660550458717,0.20068807339449535,0.13876146788990817,C-post-confirmatory-evidence-preserving
controlled-exposure,104,play-early,airpush,federation-wide,2316,191,0,148,3.7493103014545297,2.241236129794068,0.628099173553719,0.6039603960396039,3.600398990467054,fedprox,0.6170120898100173,0.6666666666666666,0.45595854922279794,0.7759067357512953,0.8791018998272885,0.2107081174438687,-0.16105354058721938,0.04965457685664931,0.158894645941278,0.10924006908462869,C-post-confirmatory-evidence-preserving
controlled-exposure,104,play-early,adwo,own-domain,31,353,0,5,4.109929942677416,2.3535712314597914,0.6526315789473685,0.5393258426966292,4.0108563361087475,fedprox,0.7741935483870968,0.8709677419354839,0.9032258064516129,0.8709677419354839,0.8709677419354839,-0.032258064516129004,0.12903225806451613,0.09677419354838712,0.09677419354838712,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,104,play-early,adwo,federation-wide,871,353,0,5,4.109929942677416,2.3535712314597914,0.6526315789473685,0.5393258426966292,4.0108563361087475,fedprox,0.7600459242250287,0.9242250287026407,0.8851894374282434,0.9345579793340988,0.9632606199770379,0.03903559127439726,0.1251435132032147,0.16417910447761197,0.17451205510907009,0.010332950631458115,C-post-confirmatory-evidence-preserving
controlled-exposure,104,play-early,hiddad,own-domain,136,32,0,14,4.6659544508935875,4.13905551491588,0.43333333333333335,0.24838709677419354,4.242900129096811,fedprox,0.20588235294117646,0.29411764705882354,0.2867647058823529,0.3235294117647059,0.38235294117647056,0.007352941176470618,0.08088235294117646,0.08823529411764708,0.11764705882352944,0.02941176470588236,C-post-confirmatory-evidence-preserving
controlled-exposure,104,play-early,hiddad,federation-wide,568,32,0,14,4.6659544508935875,4.13905551491588,0.43333333333333335,0.24838709677419354,4.242900129096811,fedprox,0.1073943661971831,0.1813380281690141,0.17781690140845072,0.18661971830985916,0.22711267605633803,0.0035211267605633756,0.07042253521126762,0.073943661971831,0.07922535211267606,0.005281690140845063,C-post-confirmatory-evidence-preserving
controlled-exposure,104,anzhi,leadbolt,own-domain,15,91,0,6,3.3967712421433456,2.7419227348830546,0.5658914728682171,0.4766355140186916,3.195453427419076,fedprox,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.4,0.3333333333333333,-0.06666666666666665,0.19999999999999998,0.13333333333333333,0.2666666666666667,0.13333333333333336,C-post-confirmatory-evidence-preserving
controlled-exposure,104,anzhi,leadbolt,federation-wide,875,91,0,6,3.3967712421433456,2.7419227348830546,0.5658914728682171,0.4766355140186916,3.195453427419076,fedprox,0.07657142857142857,0.10057142857142858,0.025142857142857144,0.10857142857142857,0.2914285714285714,0.07542857142857143,-0.05142857142857142,0.024000000000000007,0.032,0.007999999999999993,C-post-confirmatory-evidence-preserving
controlled-exposure,104,appchina,dowgin,own-domain,297,1558,0,81,2.862305910177519,2.0179177711483276,0.53,0.6052631578947368,2.25963881803825,fedprox,0.6632996632996633,0.7306397306397306,0.6835016835016835,0.7744107744107744,0.6296296296296297,0.047138047138047146,0.02020202020202022,0.06734006734006737,0.11111111111111116,0.043771043771043794,C-post-confirmatory-evidence-preserving
controlled-exposure,104,appchina,dowgin,federation-wide,6892,1558,0,81,2.862305910177519,2.0179177711483276,0.53,0.6052631578947368,2.25963881803825,fedprox,0.546285548461985,0.818049912942542,0.7190946024376088,0.8427161926871736,0.8425710969239698,0.09895531050493322,0.17280905397562385,0.2717643644805571,0.2964306442251886,0.024666279744631536,C-post-confirmatory-evidence-preserving
controlled-exposure,104,appchina,gappusin,own-domain,1150,81,0,329,2.5983188699117292,1.3957622954332451,0.6931818181818182,0.7361111111111112,1.6227378860692006,fedprox,0.5182608695652174,0.46260869565217394,0.39565217391304347,0.6182608695652174,0.5165217391304348,0.06695652173913047,-0.12260869565217397,-0.0556521739130435,0.09999999999999998,0.15565217391304348,C-post-confirmatory-evidence-preserving
controlled-exposure,104,appchina,gappusin,federation-wide,1505,81,0,329,2.5983188699117292,1.3957622954332451,0.6931818181818182,0.7361111111111112,1.6227378860692006,fedprox,0.48372093023255813,0.4564784053156146,0.39933554817275746,0.5853820598006645,0.4757475083056478,0.05714285714285716,-0.08438538205980067,-0.02724252491694351,0.10166112956810636,0.12890365448504987,C-post-confirmatory-evidence-preserving
controlled-exposure,104,appchina,revmob,own-domain,23,46,0,4,4.633267890303643,2.517907382573409,0.5277777777777778,0.271523178807947,3.3137832016755757,fedprox,0.13043478260869565,0.13043478260869565,0.0,0.13043478260869565,0.391304347826087,0.13043478260869565,-0.13043478260869565,0.0,0.0,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,104,appchina,revmob,federation-wide,620,46,0,4,4.633267890303643,2.517907382573409,0.5277777777777778,0.271523178807947,3.3137832016755757,fedprox,0.09838709677419355,0.07096774193548387,0.024193548387096774,0.07903225806451612,0.25967741935483873,0.0467741935483871,-0.07419354838709677,-0.027419354838709678,-0.019354838709677427,0.008064516129032251,C-post-confirmatory-evidence-preserving
controlled-exposure,105,play-early,gappusin,own-domain,44,496,0,3,3.381154180431505,2.0752116733448007,0.5,0.6197183098591549,3.35721108975858,fedprox,0.4772727272727273,0.8863636363636364,0.7954545454545454,0.8863636363636364,0.7272727272727273,0.09090909090909094,0.3181818181818181,0.40909090909090906,0.40909090909090906,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,105,play-early,gappusin,federation-wide,1572,496,0,3,3.381154180431505,2.0752116733448007,0.5,0.6197183098591549,3.35721108975858,fedprox,0.41475826972010177,0.8912213740458015,0.7958015267175572,0.8657760814249363,0.7709923664122137,0.09541984732824427,0.38104325699745545,0.4764631043256997,0.45101781170483457,-0.025445292620865145,C-post-confirmatory-evidence-preserving
controlled-exposure,105,play-late,leadbolt,own-domain,57,96,0,3,3.8853568017431064,3.176738578054425,0.3577586206896552,0.5673076923076923,5.05584849910753,fedprox,0.8421052631578947,0.9473684210526315,0.15789473684210525,0.9649122807017544,0.9824561403508771,0.7894736842105263,-0.6842105263157894,0.10526315789473684,0.1228070175438597,0.01754385964912286,C-post-confirmatory-evidence-preserving
controlled-exposure,105,play-late,leadbolt,federation-wide,905,96,0,3,3.8853568017431064,3.176738578054425,0.3577586206896552,0.5673076923076923,5.05584849910753,fedprox,0.5403314917127072,0.8486187845303867,0.5955801104972376,0.8674033149171271,0.8441988950276244,0.25303867403314917,0.05524861878453036,0.3082872928176795,0.32707182320441985,0.018784530386740328,C-post-confirmatory-evidence-preserving
controlled-exposure,105,play-late,revmob,own-domain,15,60,0,3,4.350887824887627,3.1075381681568355,0.4979253112033195,0.47333333333333333,5.341344042528846,fedprox,0.8666666666666667,0.7333333333333333,0.06666666666666667,0.8,0.8666666666666667,0.6666666666666666,-0.8,-0.13333333333333341,-0.06666666666666665,0.06666666666666676,C-post-confirmatory-evidence-preserving
controlled-exposure,105,play-late,revmob,federation-wide,944,60,0,3,4.350887824887627,3.1075381681568355,0.4979253112033195,0.47333333333333333,5.341344042528846,fedprox,0.19597457627118645,0.7966101694915254,0.2065677966101695,0.8103813559322034,0.7658898305084746,0.590042372881356,0.01059322033898305,0.600635593220339,0.614406779661017,0.013771186440677985,C-post-confirmatory-evidence-preserving
controlled-exposure,105,anzhi,dowgin,own-domain,6165,80,0,1593,2.2311985397026333,1.3130135699321448,0.6976744186046512,0.7142857142857143,2.152547605159694,fedprox,0.8669910786699108,0.7832927818329278,0.7785888077858881,0.8484995944849959,0.8942416869424169,0.004703974047039705,-0.08840227088402264,-0.08369829683698293,-0.018491484184914864,0.06520681265206807,C-post-confirmatory-evidence-preserving
controlled-exposure,105,anzhi,dowgin,federation-wide,6444,80,0,1593,2.2311985397026333,1.3130135699321448,0.6976744186046512,0.7142857142857143,2.152547605159694,fedprox,0.861576660459342,0.7793296089385475,0.7734326505276226,0.8426443202979516,0.8870266914959652,0.005896958410924968,-0.08814400993171945,-0.08224705152079448,-0.01893234016139045,0.06331471135940403,C-post-confirmatory-evidence-preserving
controlled-exposure,105,anzhi,adwo,own-domain,136,269,0,25,3.8627936540008085,1.9849666709944866,0.7352941176470589,0.5287356321839081,3.4507439837236333,fedprox,0.5294117647058824,0.6985294117647058,0.5882352941176471,0.6764705882352942,0.5955882352941176,0.11029411764705876,0.05882352941176472,0.16911764705882348,0.1470588235294118,-0.022058823529411686,C-post-confirmatory-evidence-preserving
controlled-exposure,105,anzhi,adwo,federation-wide,1105,269,0,25,3.8627936540008085,1.9849666709944866,0.7352941176470589,0.5287356321839081,3.4507439837236333,fedprox,0.5049773755656108,0.7348416289592761,0.5728506787330316,0.6914027149321267,0.4063348416289593,0.16199095022624443,0.0678733031674208,0.22986425339366523,0.18642533936651584,-0.04343891402714939,C-post-confirmatory-evidence-preserving
controlled-exposure,105,anzhi,hiddad,own-domain,20,35,0,8,4.81946873042181,4.525167333252926,0.25333333333333335,0.2114695340501792,4.6294081615930684,fedprox,0.75,0.7,0.65,0.7,0.6,0.04999999999999993,-0.09999999999999998,-0.050000000000000044,-0.050000000000000044,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,105,anzhi,hiddad,federation-wide,598,35,0,8,4.81946873042181,4.525167333252926,0.25333333333333335,0.2114695340501792,4.6294081615930684,fedprox,0.6387959866220736,0.1020066889632107,0.10869565217391304,0.1020066889632107,0.16387959866220736,-0.006688963210702337,-0.5301003344481605,-0.5367892976588629,-0.5367892976588629,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,105,appchina,airpush,own-domain,446,192,0,176,3.8712580507857774,2.414979170539053,0.5351351351351351,0.3103448275862069,2.7179832994710713,fedprox,0.9103139013452914,0.9080717488789237,0.5426008968609866,0.9417040358744395,0.9932735426008968,0.36547085201793716,-0.3677130044843049,-0.0022421524663677195,0.03139013452914807,0.03363228699551579,C-post-confirmatory-evidence-preserving
controlled-exposure,105,appchina,airpush,federation-wide,2397,192,0,176,3.8712580507857774,2.414979170539053,0.5351351351351351,0.3103448275862069,2.7179832994710713,fedprox,0.5310805173133083,0.5594493116395495,0.17897371714643304,0.5853149770546516,0.7484355444305382,0.3804755944931164,-0.35210680016687523,0.028368794326241176,0.05423445974134333,0.025865665415102157,C-post-confirmatory-evidence-preserving
controlled-exposure,106,play-early,airpush,own-domain,2032,185,0,138,3.7197674488783905,2.2117594272894445,0.6271186440677966,0.6129032258064516,3.6358809292489016,fedprox,0.5531496062992126,0.5044291338582677,0.3794291338582677,0.687007874015748,0.8125,0.125,-0.1737204724409449,-0.048720472440944906,0.13385826771653542,0.18257874015748032,C-post-confirmatory-evidence-preserving
controlled-exposure,106,play-early,airpush,federation-wide,2618,185,0,138,3.7197674488783905,2.2117594272894445,0.6271186440677966,0.6129032258064516,3.6358809292489016,fedprox,0.6023682200152788,0.579449961802903,0.46333078686019863,0.7261268143621085,0.828113063407181,0.11611917494270435,-0.13903743315508016,-0.02291825821237581,0.12375859434682968,0.14667685255920548,C-post-confirmatory-evidence-preserving
controlled-exposure,106,anzhi,adwo,own-domain,136,296,0,28,3.600484644805414,2.025218450603937,0.7070707070707071,0.5348837209302325,3.3358397887596984,fedprox,0.5147058823529411,0.3602941176470588,0.3382352941176471,0.4117647058823529,0.40441176470588236,0.022058823529411742,-0.17647058823529405,-0.1544117647058823,-0.1029411764705882,0.0514705882352941,C-post-confirmatory-evidence-preserving
controlled-exposure,106,anzhi,adwo,federation-wide,1076,296,0,28,3.600484644805414,2.025218450603937,0.7070707070707071,0.5348837209302325,3.3358397887596984,fedprox,0.7778810408921933,0.4962825278810409,0.3355018587360595,0.5734200743494424,0.32063197026022305,0.1607806691449814,-0.44237918215613387,-0.28159851301115246,-0.20446096654275092,0.07713754646840154,C-post-confirmatory-evidence-preserving
controlled-exposure,106,anzhi,leadbolt,own-domain,16,105,0,5,3.4366612171572064,2.8070121886899573,0.576,0.4537037037037037,3.2005698718007696,fedprox,0.625,0.5625,0.5,0.625,0.75,0.0625,-0.125,-0.0625,0.0,0.0625,C-post-confirmatory-evidence-preserving
controlled-exposure,106,anzhi,leadbolt,federation-wide,745,105,0,5,3.4366612171572064,2.8070121886899573,0.576,0.4537037037037037,3.2005698718007696,fedprox,0.1221476510067114,0.21610738255033557,0.021476510067114093,0.276510067114094,0.46174496644295304,0.19463087248322147,-0.10067114093959731,0.09395973154362416,0.15436241610738258,0.06040268456375841,C-post-confirmatory-evidence-preserving
controlled-exposure,106,appchina,dowgin,own-domain,294,1557,0,80,2.963900593546649,1.9756299517842257,0.5855855855855856,0.5789473684210527,2.2641837367737616,fedprox,0.54421768707483,0.6904761904761905,0.6904761904761905,0.7040816326530612,0.5544217687074829,0.0,0.14625850340136048,0.14625850340136048,0.15986394557823125,0.013605442176870763,C-post-confirmatory-evidence-preserving
controlled-exposure,106,appchina,dowgin,federation-wide,6190,1557,0,80,2.963900593546649,1.9756299517842257,0.5855855855855856,0.5789473684210527,2.2641837367737616,fedprox,0.5841680129240711,0.8046849757673668,0.7308562197092084,0.8143780290791599,0.7720516962843296,0.0738287560581583,0.1466882067851374,0.2205169628432957,0.23021001615508885,0.009693053311793154,C-post-confirmatory-evidence-preserving
controlled-exposure,106,appchina,gappusin,own-domain,1143,96,0,395,2.757440299350274,1.4144800625290253,0.6595744680851063,0.704225352112676,1.6916326696238444,fedprox,0.24234470691163604,0.29396325459317585,0.2484689413823272,0.4759405074365704,0.3858267716535433,0.04549431321084865,0.006124234470691159,0.05161854768153981,0.23359580052493437,0.18197725284339455,C-post-confirmatory-evidence-preserving
controlled-exposure,106,appchina,gappusin,federation-wide,1509,96,0,395,2.757440299350274,1.4144800625290253,0.6595744680851063,0.704225352112676,1.6916326696238444,fedprox,0.24254473161033796,0.2935719019218025,0.2571239231278993,0.45195493704440026,0.3605036447978794,0.03644797879390321,0.014579191517561318,0.05102717031146453,0.2094102054340623,0.15838303512259777,C-post-confirmatory-evidence-preserving
controlled-exposure,106,appchina,revmob,own-domain,19,49,0,6,4.95227379357265,2.794751629754864,0.5806451612903226,0.23648648648648649,3.5531588039550406,fedprox,0.21052631578947367,0.15789473684210525,0.0,0.10526315789473684,0.10526315789473684,0.15789473684210525,-0.21052631578947367,-0.05263157894736842,-0.10526315789473684,-0.05263157894736842,C-post-confirmatory-evidence-preserving
controlled-exposure,106,appchina,revmob,federation-wide,540,49,0,6,4.95227379357265,2.794751629754864,0.5806451612903226,0.23648648648648649,3.5531588039550406,fedprox,0.06851851851851852,0.06666666666666667,0.011111111111111112,0.07037037037037037,0.1648148148148148,0.05555555555555555,-0.05740740740740741,-0.0018518518518518545,0.0018518518518518545,0.003703703703703709,C-post-confirmatory-evidence-preserving
controlled-exposure,106,appchina,hiddad,own-domain,17,32,0,2,5.873925294948878,4.834028059154069,0.35986159169550175,0.18796992481203006,5.211489646757708,fedprox,0.8235294117647058,0.4117647058823529,0.6470588235294118,0.35294117647058826,0.7058823529411765,-0.23529411764705888,-0.17647058823529405,-0.4117647058823529,-0.4705882352941176,-0.05882352941176466,C-post-confirmatory-evidence-preserving
controlled-exposure,106,appchina,hiddad,federation-wide,313,32,0,2,5.873925294948878,4.834028059154069,0.35986159169550175,0.18796992481203006,5.211489646757708,fedprox,0.46645367412140576,0.26517571884984026,0.2364217252396166,0.21725239616613418,0.33226837060702874,0.028753993610223655,-0.23003194888178916,-0.2012779552715655,-0.24920127795527158,-0.04792332268370608,C-post-confirmatory-evidence-preserving
controlled-exposure,107,play-early,dowgin,own-domain,14,1698,0,2,3.7990690479748586,2.006122221578444,0.5196850393700787,0.6363636363636364,3.5087675251094006,fedprox,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.0,0.1428571428571429,0.1428571428571429,0.0714285714285714,-0.07142857142857151,C-post-confirmatory-evidence-preserving
controlled-exposure,107,play-early,dowgin,federation-wide,5755,1698,0,2,3.7990690479748586,2.006122221578444,0.5196850393700787,0.6363636363636364,3.5087675251094006,fedprox,0.731537793223284,0.9614248479582971,0.946133796698523,0.9584708948740226,0.9876629018245004,0.015291051259774036,0.214596003475239,0.22988705473501303,0.22693310165073854,-0.0029539530842744854,C-post-confirmatory-evidence-preserving
controlled-exposure,107,play-early,airpush,own-domain,2463,155,0,163,3.5089207879910416,2.116957706174709,0.6785714285714286,0.6875,3.321195631708033,fedprox,0.8010556232237109,0.704425497360942,0.6483962647178237,0.7689809175801867,0.7807551766138855,0.05602923264311821,-0.1526593585058872,-0.09663012586276898,-0.032074705643524215,0.06455542021924476,C-post-confirmatory-evidence-preserving
controlled-exposure,107,play-early,airpush,federation-wide,3019,155,0,163,3.5089207879910416,2.116957706174709,0.6785714285714286,0.6875,3.321195631708033,fedprox,0.8257701225571381,0.7466048360384233,0.6833388539251408,0.8019211659489898,0.813183173236171,0.06326598211328249,-0.1424312686319973,-0.0791652865187148,-0.02384895660814834,0.05531632991056645,C-post-confirmatory-evidence-preserving
controlled-exposure,107,play-early,adwo,own-domain,25,346,0,0,4.059671381333424,2.4151592546462863,0.5565217391304348,0.5862068965517241,3.972222254958133,fedprox,0.96,0.96,0.96,0.96,0.92,0.0,0.0,0.0,0.0,0.0,C-post-confirmatory-evidence-preserving
