scope,population,alpha,seed,difference,learner,contrast,level
pooled-family-sets,federation-wide,0.1,318,0.03254877069103124,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.01,319,0.052306792484612674,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.01,319,0.05270042176983447,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.05,319,0.018544781520349274,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.05,319,0.05538811942732058,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.1,319,0.09230392871929338,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.1,319,0.09336357267814055,central,ctk-at-dose,25
primary-set,own-domain,0.01,310,0.091547615793699,central,ctk-at-dose,25
primary-set,federation-wide,0.01,310,0.15095209421349473,central,ctk-at-dose,25
primary-set,own-domain,0.05,310,0.04415431789241753,central,ctk-at-dose,25
primary-set,federation-wide,0.05,310,0.11824040626391252,central,ctk-at-dose,25
primary-set,own-domain,0.1,310,0.03420076847662101,central,ctk-at-dose,25
primary-set,federation-wide,0.1,310,0.11277814926820184,central,ctk-at-dose,25
primary-set,own-domain,0.01,311,0.06906117577083201,central,ctk-at-dose,25
primary-set,federation-wide,0.01,311,0.06022825158673034,central,ctk-at-dose,25
primary-set,own-domain,0.05,311,0.10149713807890964,central,ctk-at-dose,25
primary-set,federation-wide,0.05,311,0.08863714647339588,central,ctk-at-dose,25
primary-set,own-domain,0.1,311,0.1205881002966499,central,ctk-at-dose,25
primary-set,federation-wide,0.1,311,0.1065840762757177,central,ctk-at-dose,25
primary-set,own-domain,0.01,312,0.039484953101950215,central,ctk-at-dose,25
primary-set,federation-wide,0.01,312,0.03117203641841515,central,ctk-at-dose,25
primary-set,own-domain,0.05,312,0.09194130334603579,central,ctk-at-dose,25
primary-set,federation-wide,0.05,312,0.15516546480003984,central,ctk-at-dose,25
primary-set,own-domain,0.1,312,0.11793341062789686,central,ctk-at-dose,25
primary-set,federation-wide,0.1,312,0.17543061756771194,central,ctk-at-dose,25
primary-set,own-domain,0.01,313,-0.0018972678238383112,central,ctk-at-dose,25
primary-set,federation-wide,0.01,313,0.02352700832040877,central,ctk-at-dose,25
primary-set,own-domain,0.05,313,-0.01217429803935649,central,ctk-at-dose,25
primary-set,federation-wide,0.05,313,0.02289201961576004,central,ctk-at-dose,25
primary-set,own-domain,0.1,313,-0.012082502867723943,central,ctk-at-dose,25
primary-set,federation-wide,0.1,313,0.03835924822907977,central,ctk-at-dose,25
primary-set,own-domain,0.01,314,0.08414876750081046,central,ctk-at-dose,25
primary-set,federation-wide,0.01,314,0.08448995046468893,central,ctk-at-dose,25
primary-set,own-domain,0.05,314,0.14391949408481758,central,ctk-at-dose,25
primary-set,federation-wide,0.05,314,0.146512803222153,central,ctk-at-dose,25
primary-set,own-domain,0.1,314,0.14627186777652845,central,ctk-at-dose,25
primary-set,federation-wide,0.1,314,0.16352917496897718,central,ctk-at-dose,25
primary-set,own-domain,0.01,315,0.1859992672942451,central,ctk-at-dose,25
primary-set,federation-wide,0.01,315,0.11875701802083227,central,ctk-at-dose,25
primary-set,own-domain,0.05,315,0.181861355788818,central,ctk-at-dose,25
primary-set,federation-wide,0.05,315,0.1398610889618559,central,ctk-at-dose,25
primary-set,own-domain,0.1,315,0.16870052687561155,central,ctk-at-dose,25
primary-set,federation-wide,0.1,315,0.07721288000525595,central,ctk-at-dose,25
primary-set,own-domain,0.01,316,0.015392708197586286,central,ctk-at-dose,25
primary-set,federation-wide,0.01,316,0.062242036368144724,central,ctk-at-dose,25
primary-set,own-domain,0.05,316,0.0987316020486752,central,ctk-at-dose,25
primary-set,federation-wide,0.05,316,0.1087299233528522,central,ctk-at-dose,25
primary-set,own-domain,0.1,316,0.13143232304207908,central,ctk-at-dose,25
primary-set,federation-wide,0.1,316,0.19795208600811215,central,ctk-at-dose,25
primary-set,own-domain,0.01,317,0.05458041697699548,central,ctk-at-dose,25
primary-set,federation-wide,0.01,317,0.019961314847423417,central,ctk-at-dose,25
primary-set,own-domain,0.05,317,0.02943243878427676,central,ctk-at-dose,25
primary-set,federation-wide,0.05,317,0.07242392991847679,central,ctk-at-dose,25
primary-set,own-domain,0.1,317,0.11982237296481957,central,ctk-at-dose,25
primary-set,federation-wide,0.1,317,0.1376026205363543,central,ctk-at-dose,25
primary-set,own-domain,0.01,318,0.0032814688572758433,central,ctk-at-dose,25
primary-set,federation-wide,0.01,318,0.03436464235631412,central,ctk-at-dose,25
primary-set,own-domain,0.05,318,0.006835799866167003,central,ctk-at-dose,25
primary-set,federation-wide,0.05,318,0.07366720845870112,central,ctk-at-dose,25
primary-set,own-domain,0.1,318,0.06873449617972704,central,ctk-at-dose,25
primary-set,federation-wide,0.1,318,0.0779846717413607,central,ctk-at-dose,25
primary-set,own-domain,0.01,319,0.09970611196666934,central,ctk-at-dose,25
primary-set,federation-wide,0.01,319,0.0900223508597624,central,ctk-at-dose,25
primary-set,own-domain,0.05,319,0.0285488040658749,central,ctk-at-dose,25
primary-set,federation-wide,0.05,319,0.05851411712429322,central,ctk-at-dose,25
primary-set,own-domain,0.1,319,-0.005824766860638375,central,ctk-at-dose,25
primary-set,federation-wide,0.1,319,0.039521865091714625,central,ctk-at-dose,25
replication-set,federation-wide,0.01,310,0.015677148325150853,central,ctk-at-dose,25
replication-set,federation-wide,0.05,310,0.10347767815211939,central,ctk-at-dose,25
replication-set,federation-wide,0.1,310,0.14310493620997378,central,ctk-at-dose,25
replication-set,own-domain,0.01,310,-0.0006342116028879852,central,ctk-at-dose,25
