representation,seed,arm,client,family,n_benign,n_pos,threshold,cal_recall,cal_fpr,eq_recall,stored_recall,stored_fpr,stored_trials,evidence_class
mcndroid-static,332,fedavg__family-absent-everywhere,anzhi,dowgin,2059,2771,1.2930481433868408,0.8293035005413208,0.09227780475959203,0.7102129195236376,0.8293035005413208,0.09227780475959203,2771,D-post-hoc-diagnostic
mcndroid-static,332,fedavg__family-absent-everywhere,anzhi,airpush,2059,1663,1.2930481433868408,0.158749248346362,0.09227780475959203,0.10042092603728202,0.158749248346362,0.09227780475959203,1663,D-post-hoc-diagnostic
mcndroid-static,332,fedavg__family-absent-everywhere,anzhi,gappusin,2059,601,1.2930481433868408,0.3427620632279534,0.09227780475959203,0.22795341098169716,0.3427620632279534,0.09227780475959203,601,D-post-hoc-diagnostic
mcndroid-static,332,fedavg__family-absent-everywhere,appchina,adwo,2028,310,3.938129425048828,0.6419354838709678,0.04487179487179487,0.6483870967741936,0.6419354838709678,0.04487179487179487,310,D-post-hoc-diagnostic
mcndroid-static,332,fedavg__family-absent-everywhere,play-early,leadbolt,32805,717,-1.509300708770752,0.39609483960948394,0.05377229080932785,0.38633193863319387,0.39609483960948394,0.05377229080932785,717,D-post-hoc-diagnostic
mcndroid-static,332,fedavg__family-absent-everywhere,appchina,revmob,2028,448,3.938129425048828,0.20535714285714285,0.04487179487179487,0.20982142857142858,0.20535714285714285,0.04487179487179487,448,D-post-hoc-diagnostic
mcndroid-static,332,fedavg__family-absent-everywhere,play-late,hiddad,43512,518,-2.6978554725646973,0.7683397683397684,0.05478948336091193,0.7664092664092664,0.7683397683397684,0.05478948336091193,518,D-post-hoc-diagnostic
mcndroid-static,333,central__full-exposure,play-early,dowgin,31353,2858,-0.13154193758964539,0.9751574527641708,0.0521481197971486,0.9748075577326802,0.9751574527641708,0.0521481197971486,2858,D-post-hoc-diagnostic
mcndroid-static,333,central__full-exposure,appchina,airpush,2075,1075,6.2382378578186035,0.6269767441860465,0.0727710843373494,0.5730232558139535,0.6269767441860465,0.0727710843373494,1075,D-post-hoc-diagnostic
mcndroid-static,333,central__full-exposure,play-early,gappusin,31353,546,-0.13154193758964539,0.9413919413919414,0.0521481197971486,0.9395604395604396,0.9413919413919414,0.0521481197971486,546,D-post-hoc-diagnostic
mcndroid-static,333,central__full-exposure,appchina,adwo,2075,337,6.2382378578186035,0.6646884272997032,0.0727710843373494,0.543026706231454,0.6646884272997032,0.0727710843373494,337,D-post-hoc-diagnostic
mcndroid-static,333,central__full-exposure,play-early,leadbolt,31353,641,-0.13154193758964539,0.7628705148205929,0.0521481197971486,0.7628705148205929,0.7628705148205929,0.0521481197971486,641,D-post-hoc-diagnostic
mcndroid-static,333,central__full-exposure,appchina,revmob,2075,412,6.2382378578186035,0.558252427184466,0.0727710843373494,0.4223300970873786,0.558252427184466,0.0727710843373494,412,D-post-hoc-diagnostic
mcndroid-static,333,central__full-exposure,appchina,hiddad,2075,228,6.2382378578186035,0.18859649122807018,0.0727710843373494,0.14912280701754385,0.18859649122807018,0.0727710843373494,228,D-post-hoc-diagnostic
mcndroid-static,333,fedavg__peer-present,play-early,dowgin,31353,2858,0.534372091293335,0.9097270818754374,0.049150001594743725,0.9132260321903429,0.9097270818754374,0.049150001594743725,2858,D-post-hoc-diagnostic
mcndroid-static,333,fedavg__peer-present,appchina,airpush,2075,1075,2.9587135314941406,0.7339534883720931,0.0636144578313253,0.6204651162790698,0.7339534883720931,0.0636144578313253,1075,D-post-hoc-diagnostic
mcndroid-static,333,fedavg__peer-present,play-early,gappusin,31353,546,0.534372091293335,0.8516483516483516,0.049150001594743725,0.8534798534798534,0.8516483516483516,0.049150001594743725,546,D-post-hoc-diagnostic
mcndroid-static,333,fedavg__peer-present,appchina,adwo,2075,337,2.9587135314941406,0.6409495548961425,0.0636144578313253,0.6201780415430267,0.6409495548961425,0.0636144578313253,337,D-post-hoc-diagnostic
mcndroid-static,333,fedavg__peer-present,play-early,leadbolt,31353,641,0.534372091293335,0.6193447737909517,0.049150001594743725,0.6271450858034321,0.6193447737909517,0.049150001594743725,641,D-post-hoc-diagnostic
mcndroid-static,333,fedavg__peer-present,appchina,revmob,2075,412,2.9587135314941406,0.7669902912621359,0.0636144578313253,0.6553398058252428,0.7669902912621359,0.0636144578313253,412,D-post-hoc-diagnostic
mcndroid-static,333,fedavg__peer-present,appchina,hiddad,2075,228,2.9587135314941406,0.29385964912280704,0.0636144578313253,0.20175438596491227,0.29385964912280704,0.0636144578313253,228,D-post-hoc-diagnostic
mcndroid-static,333,fedavg__family-absent-everywhere,play-early,dowgin,31353,2858,-0.772477388381958,0.8911826452064381,0.05441265588619909,0.8810356892932121,0.8911826452064381,0.05441265588619909,2858,D-post-hoc-diagnostic
mcndroid-static,333,fedavg__family-absent-everywhere,appchina,airpush,2075,1075,1.817750334739685,0.3218604651162791,0.06265060240963856,0.27906976744186046,0.3218604651162791,0.06265060240963856,1075,D-post-hoc-diagnostic
mcndroid-static,333,fedavg__family-absent-everywhere,play-early,gappusin,31353,546,-0.772477388381958,0.5677655677655677,0.05441265588619909,0.5366300366300366,0.5677655677655677,0.05441265588619909,546,D-post-hoc-diagnostic
mcndroid-static,333,fedavg__family-absent-everywhere,appchina,adwo,2075,337,1.817750334739685,0.5014836795252225,0.06265060240963856,0.486646884272997,0.5014836795252225,0.06265060240963856,337,D-post-hoc-diagnostic
mcndroid-static,333,fedavg__family-absent-everywhere,play-early,leadbolt,31353,641,-0.772477388381958,0.4040561622464899,0.05441265588619909,0.3868954758190328,0.4040561622464899,0.05441265588619909,641,D-post-hoc-diagnostic
mcndroid-static,333,fedavg__family-absent-everywhere,appchina,revmob,2075,412,1.817750334739685,0.21844660194174756,0.06265060240963856,0.20145631067961164,0.21844660194174756,0.06265060240963856,412,D-post-hoc-diagnostic
mcndroid-static,333,fedavg__family-absent-everywhere,appchina,hiddad,2075,228,1.817750334739685,0.2324561403508772,0.06265060240963856,0.19736842105263158,0.2324561403508772,0.06265060240963856,228,D-post-hoc-diagnostic
mcndroid-static,334,central__full-exposure,appchina,dowgin,1969,3373,8.032842636108398,0.8061073228579899,0.04875571356018284,0.8075896827749778,0.8061073228579899,0.04875571356018284,3373,D-post-hoc-diagnostic
mcndroid-static,334,central__full-exposure,appchina,airpush,1969,1439,8.032842636108398,0.4586518415566366,0.04875571356018284,0.4600416956219597,0.4586518415566366,0.04875571356018284,1439,D-post-hoc-diagnostic
mcndroid-static,334,central__full-exposure,play-early,gappusin,31762,536,0.044732388108968735,0.9458955223880597,0.056608525911466534,0.9328358208955224,0.9458955223880597,0.056608525911466534,536,D-post-hoc-diagnostic
mcndroid-static,334,central__full-exposure,appchina,adwo,1969,358,8.032842636108398,0.5558659217877095,0.04875571356018284,0.5586592178770949,0.5558659217877095,0.04875571356018284,358,D-post-hoc-diagnostic
mcndroid-static,334,central__full-exposure,appchina,leadbolt,1969,493,8.032842636108398,0.5496957403651116,0.04875571356018284,0.5496957403651116,0.5496957403651116,0.04875571356018284,493,D-post-hoc-diagnostic
mcndroid-static,334,central__full-exposure,play-late,revmob,43601,378,-2.7969343662261963,0.9497354497354498,0.048691543771931835,0.9497354497354498,0.9497354497354498,0.048691543771931835,378,D-post-hoc-diagnostic
mcndroid-static,334,central__full-exposure,play-early,hiddad,31762,278,0.044732388108968735,0.6079136690647482,0.056608525911466534,0.6007194244604317,0.6079136690647482,0.056608525911466534,278,D-post-hoc-diagnostic
mcndroid-static,334,fedavg__peer-present,appchina,dowgin,1969,3373,4.369936466217041,0.7426623184109101,0.04977145759268664,0.7494811740290542,0.7426623184109101,0.04977145759268664,3373,D-post-hoc-diagnostic
mcndroid-static,334,fedavg__peer-present,appchina,airpush,1969,1439,4.369936466217041,0.39958304378040305,0.04977145759268664,0.40375260597637247,0.39958304378040305,0.04977145759268664,1439,D-post-hoc-diagnostic
mcndroid-static,334,fedavg__peer-present,play-early,gappusin,31762,536,-0.8621704578399658,0.9253731343283582,0.056010326805616774,0.914179104477612,0.9253731343283582,0.056010326805616774,536,D-post-hoc-diagnostic
mcndroid-static,334,fedavg__peer-present,appchina,adwo,1969,358,4.369936466217041,0.5865921787709497,0.04977145759268664,0.5865921787709497,0.5865921787709497,0.04977145759268664,358,D-post-hoc-diagnostic
mcndroid-static,334,fedavg__peer-present,appchina,leadbolt,1969,493,4.369936466217041,0.5253549695740365,0.04977145759268664,0.5476673427991886,0.5253549695740365,0.04977145759268664,493,D-post-hoc-diagnostic
mcndroid-static,334,fedavg__peer-present,play-late,revmob,43601,378,-1.5544525384902954,0.9047619047619048,0.04986124171463957,0.9047619047619048,0.9047619047619048,0.04986124171463957,378,D-post-hoc-diagnostic
mcndroid-static,334,fedavg__peer-present,play-early,hiddad,31762,278,-0.8621704578399658,0.658273381294964,0.056010326805616774,0.6510791366906474,0.658273381294964,0.056010326805616774,278,D-post-hoc-diagnostic
mcndroid-static,334,fedavg__family-absent-everywhere,appchina,dowgin,1969,3373,3.3878517150878906,0.7450340942780908,0.05485017775520569,0.7233916394900682,0.7450340942780908,0.05485017775520569,3373,D-post-hoc-diagnostic
mcndroid-static,334,fedavg__family-absent-everywhere,appchina,airpush,1969,1439,3.3878517150878906,0.13898540653231412,0.05485017775520569,0.1299513551077137,0.13898540653231412,0.05485017775520569,1439,D-post-hoc-diagnostic
mcndroid-static,334,fedavg__family-absent-everywhere,play-early,gappusin,31762,536,-1.260238528251648,0.6063432835820896,0.05585290598828789,0.5895522388059702,0.6063432835820896,0.05585290598828789,536,D-post-hoc-diagnostic
mcndroid-static,334,fedavg__family-absent-everywhere,appchina,adwo,1969,358,3.3878517150878906,0.46368715083798884,0.05485017775520569,0.45251396648044695,0.46368715083798884,0.05485017775520569,358,D-post-hoc-diagnostic
mcndroid-static,334,fedavg__family-absent-everywhere,appchina,leadbolt,1969,493,3.3878517150878906,0.2515212981744422,0.05485017775520569,0.23935091277890466,0.2515212981744422,0.05485017775520569,493,D-post-hoc-diagnostic
mcndroid-static,334,fedavg__family-absent-everywhere,play-late,revmob,43601,378,-1.7622137069702148,0.23015873015873015,0.050686910850668565,0.23015873015873015,0.23015873015873015,0.050686910850668565,378,D-post-hoc-diagnostic
mcndroid-static,334,fedavg__family-absent-everywhere,play-early,hiddad,31762,278,-1.260238528251648,0.49640287769784175,0.05585290598828789,0.4712230215827338,0.49640287769784175,0.05585290598828789,278,D-post-hoc-diagnostic
mcndroid-static,335,central__full-exposure,appchina,dowgin,2170,3208,8.509992599487305,0.7711970074812967,0.04976958525345622,0.7755610972568578,0.7711970074812967,0.04976958525345622,3208,D-post-hoc-diagnostic
mcndroid-static,335,central__full-exposure,appchina,airpush,2170,1778,8.509992599487305,0.4763779527559055,0.04976958525345622,0.47862767154105734,0.4763779527559055,0.04976958525345622,1778,D-post-hoc-diagnostic
mcndroid-static,335,central__full-exposure,anzhi,gappusin,1697,583,8.706963539123535,0.758147512864494,0.061284619917501476,0.6740994854202401,0.758147512864494,0.061284619917501476,583,D-post-hoc-diagnostic
mcndroid-static,335,central__full-exposure,appchina,adwo,2170,387,8.509992599487305,0.6873385012919897,0.04976958525345622,0.689922480620155,0.6873385012919897,0.04976958525345622,387,D-post-hoc-diagnostic
mcndroid-static,335,central__full-exposure,anzhi,leadbolt,1697,575,8.706963539123535,0.3826086956521739,0.061284619917501476,0.3008695652173913,0.3826086956521739,0.061284619917501476,575,D-post-hoc-diagnostic
mcndroid-static,335,central__full-exposure,appchina,revmob,2170,506,8.509992599487305,0.15019762845849802,0.04976958525345622,0.15612648221343872,0.15019762845849802,0.04976958525345622,506,D-post-hoc-diagnostic
mcndroid-static,335,central__full-exposure,play-late,hiddad,44322,270,-3.7615911960601807,0.6592592592592592,0.042507107080005414,0.6777777777777778,0.6592592592592592,0.042507107080005414,270,D-post-hoc-diagnostic
mcndroid-static,335,fedavg__peer-present,appchina,dowgin,2170,3208,6.593075275421143,0.51714463840399,0.029953917050691243,0.746571072319202,0.51714463840399,0.029953917050691243,3208,D-post-hoc-diagnostic
mcndroid-static,335,fedavg__peer-present,appchina,airpush,2170,1778,6.593075275421143,0.4128233970753656,0.029953917050691243,0.5286839145106862,0.4128233970753656,0.029953917050691243,1778,D-post-hoc-diagnostic
mcndroid-static,335,fedavg__peer-present,anzhi,gappusin,1697,583,4.053090572357178,0.7135506003430532,0.06894519740718916,0.6226415094339622,0.7135506003430532,0.06894519740718916,583,D-post-hoc-diagnostic
mcndroid-static,335,fedavg__peer-present,appchina,adwo,2170,387,6.593075275421143,0.6589147286821705,0.029953917050691243,0.7183462532299741,0.6589147286821705,0.029953917050691243,387,D-post-hoc-diagnostic
mcndroid-static,335,fedavg__peer-present,anzhi,leadbolt,1697,575,4.053090572357178,0.5339130434782609,0.06894519740718916,0.43130434782608695,0.5339130434782609,0.06894519740718916,575,D-post-hoc-diagnostic
mcndroid-static,335,fedavg__peer-present,appchina,revmob,2170,506,6.593075275421143,0.2707509881422925,0.029953917050691243,0.4644268774703557,0.2707509881422925,0.029953917050691243,506,D-post-hoc-diagnostic
mcndroid-static,335,fedavg__peer-present,play-late,hiddad,44322,270,-1.2494703531265259,0.32222222222222224,0.04586886873336041,0.3296296296296296,0.32222222222222224,0.04586886873336041,270,D-post-hoc-diagnostic
mcndroid-static,335,fedavg__family-absent-everywhere,appchina,dowgin,2170,3208,5.799871444702148,0.5105985037406484,0.028110599078341014,0.7231920199501247,0.5105985037406484,0.028110599078341014,3208,D-post-hoc-diagnostic
mcndroid-static,335,fedavg__family-absent-everywhere,appchina,airpush,2170,1778,5.799871444702148,0.1608548931383577,0.028110599078341014,0.2232845894263217,0.1608548931383577,0.028110599078341014,1778,D-post-hoc-diagnostic
mcndroid-static,335,fedavg__family-absent-everywhere,anzhi,gappusin,1697,583,3.4284191131591797,0.41509433962264153,0.06717737183264584,0.3481989708404803,0.41509433962264153,0.06717737183264584,583,D-post-hoc-diagnostic
mcndroid-static,335,fedavg__family-absent-everywhere,appchina,adwo,2170,387,5.799871444702148,0.48578811369509045,0.028110599078341014,0.599483204134367,0.48578811369509045,0.028110599078341014,387,D-post-hoc-diagnostic
mcndroid-static,335,fedavg__family-absent-everywhere,anzhi,leadbolt,1697,575,3.4284191131591797,0.21739130434782608,0.06717737183264584,0.1443478260869565,0.21739130434782608,0.06717737183264584,575,D-post-hoc-diagnostic
mcndroid-static,335,fedavg__family-absent-everywhere,appchina,revmob,2170,506,5.799871444702148,0.1067193675889328,0.028110599078341014,0.14031620553359683,0.1067193675889328,0.028110599078341014,506,D-post-hoc-diagnostic
mcndroid-static,335,fedavg__family-absent-everywhere,play-late,hiddad,44322,270,-1.5544891357421875,0.3,0.048553765624294934,0.3037037037037037,0.3,0.048553765624294934,270,D-post-hoc-diagnostic
mcndroid-static,336,central__full-exposure,play-early,dowgin,32363,3045,-1.084641456604004,0.9770114942528736,0.047368908939220716,0.9793103448275862,0.9770114942528736,0.047368908939220716,3045,D-post-hoc-diagnostic
mcndroid-static,336,central__full-exposure,anzhi,airpush,1903,1309,6.3009867668151855,0.5660809778456837,0.0767209668943773,0.5141329258976318,0.5660809778456837,0.0767209668943773,1309,D-post-hoc-diagnostic
mcndroid-static,336,central__full-exposure,play-early,gappusin,32363,513,-1.084641456604004,0.9571150097465887,0.047368908939220716,0.9590643274853801,0.9571150097465887,0.047368908939220716,513,D-post-hoc-diagnostic
mcndroid-static,336,central__full-exposure,anzhi,adwo,1903,256,6.3009867668151855,0.8046875,0.0767209668943773,0.76171875,0.8046875,0.0767209668943773,256,D-post-hoc-diagnostic
mcndroid-static,336,central__full-exposure,anzhi,leadbolt,1903,586,6.3009867668151855,0.48464163822525597,0.0767209668943773,0.41467576791808874,0.48464163822525597,0.0767209668943773,586,D-post-hoc-diagnostic
mcndroid-static,336,central__full-exposure,appchina,revmob,1969,464,6.944408416748047,0.45689655172413796,0.0563737938039614,0.38362068965517243,0.45689655172413796,0.0563737938039614,464,D-post-hoc-diagnostic
mcndroid-static,336,central__full-exposure,play-early,hiddad,32363,268,-1.084641456604004,0.5634328358208955,0.047368908939220716,0.5708955223880597,0.5634328358208955,0.047368908939220716,268,D-post-hoc-diagnostic
mcndroid-static,336,fedavg__peer-present,play-early,dowgin,32363,3045,0.3476735055446625,0.9238095238095239,0.04705991409943454,0.9270935960591133,0.9238095238095239,0.04705991409943454,3045,D-post-hoc-diagnostic
mcndroid-static,336,fedavg__peer-present,anzhi,airpush,1903,1309,2.7785487174987793,0.7578304048892284,0.08670520231213873,0.6783804430863254,0.7578304048892284,0.08670520231213873,1309,D-post-hoc-diagnostic
mcndroid-static,336,fedavg__peer-present,play-early,gappusin,32363,513,0.3476735055446625,0.8830409356725146,0.04705991409943454,0.9025341130604289,0.8830409356725146,0.04705991409943454,513,D-post-hoc-diagnostic
mcndroid-static,336,fedavg__peer-present,anzhi,adwo,1903,256,2.7785487174987793,0.79296875,0.08670520231213873,0.71875,0.79296875,0.08670520231213873,256,D-post-hoc-diagnostic
mcndroid-static,336,fedavg__peer-present,anzhi,leadbolt,1903,586,2.7785487174987793,0.6228668941979523,0.08670520231213873,0.46757679180887374,0.6228668941979523,0.08670520231213873,586,D-post-hoc-diagnostic
mcndroid-static,336,fedavg__peer-present,appchina,revmob,1969,464,6.304859638214111,0.5172413793103449,0.03250380904012189,0.6831896551724138,0.5172413793103449,0.03250380904012189,464,D-post-hoc-diagnostic
mcndroid-static,336,fedavg__peer-present,play-early,hiddad,32363,268,0.3476735055446625,0.35447761194029853,0.04705991409943454,0.373134328358209,0.35447761194029853,0.04705991409943454,268,D-post-hoc-diagnostic
mcndroid-static,336,fedavg__family-absent-everywhere,play-early,dowgin,32363,3045,-0.19689911603927612,0.9205254515599344,0.04702901461545592,0.9218390804597701,0.9205254515599344,0.04702901461545592,3045,D-post-hoc-diagnostic
mcndroid-static,336,fedavg__family-absent-everywhere,anzhi,airpush,1903,1309,2.6234467029571533,0.43009931245225363,0.07409353652128219,0.3949579831932773,0.43009931245225363,0.07409353652128219,1309,D-post-hoc-diagnostic
mcndroid-static,336,fedavg__family-absent-everywhere,play-early,gappusin,32363,513,-0.19689911603927612,0.5263157894736842,0.04702901461545592,0.543859649122807,0.5263157894736842,0.04702901461545592,513,D-post-hoc-diagnostic
mcndroid-static,336,fedavg__family-absent-everywhere,anzhi,adwo,1903,256,2.6234467029571533,0.59375,0.07409353652128219,0.54296875,0.59375,0.07409353652128219,256,D-post-hoc-diagnostic
mcndroid-static,336,fedavg__family-absent-everywhere,anzhi,leadbolt,1903,586,2.6234467029571533,0.1621160409556314,0.07409353652128219,0.1416382252559727,0.1621160409556314,0.07409353652128219,586,D-post-hoc-diagnostic
mcndroid-static,336,fedavg__family-absent-everywhere,appchina,revmob,1969,464,4.77543830871582,0.04956896551724138,0.03453529710512951,0.08405172413793104,0.04956896551724138,0.03453529710512951,464,D-post-hoc-diagnostic
mcndroid-static,336,fedavg__family-absent-everywhere,play-early,hiddad,32363,268,-0.19689911603927612,0.33955223880597013,0.04702901461545592,0.34328358208955223,0.33955223880597013,0.04702901461545592,268,D-post-hoc-diagnostic
mcndroid-static,337,central__full-exposure,appchina,dowgin,2001,2681,9.199159622192383,0.762029093621783,0.044977511244377814,0.7851547929876912,0.762029093621783,0.044977511244377814,2681,D-post-hoc-diagnostic
mcndroid-static,337,central__full-exposure,play-early,airpush,29706,1251,-0.12147930264472961,0.9176658673061551,0.0507641553894836,0.9168665067945644,0.9176658673061551,0.0507641553894836,1251,D-post-hoc-diagnostic
mcndroid-static,337,central__full-exposure,play-early,gappusin,29706,529,-0.12147930264472961,0.9527410207939508,0.0507641553894836,0.9527410207939508,0.9527410207939508,0.0507641553894836,529,D-post-hoc-diagnostic
mcndroid-static,337,central__full-exposure,anzhi,adwo,3412,262,9.731718063354492,0.7633587786259542,0.019343493552168817,0.8549618320610687,0.7633587786259542,0.019343493552168817,262,D-post-hoc-diagnostic
mcndroid-static,337,central__full-exposure,appchina,leadbolt,2001,465,9.199159622192383,0.4838709677419355,0.044977511244377814,0.5225806451612903,0.4838709677419355,0.044977511244377814,465,D-post-hoc-diagnostic
mcndroid-static,337,central__full-exposure,appchina,revmob,2001,470,9.199159622192383,0.2,0.044977511244377814,0.20851063829787234,0.2,0.044977511244377814,470,D-post-hoc-diagnostic
mcndroid-static,337,central__full-exposure,play-early,hiddad,29706,201,-0.12147930264472961,0.44776119402985076,0.0507641553894836,0.44776119402985076,0.44776119402985076,0.0507641553894836,201,D-post-hoc-diagnostic
mcndroid-static,337,fedavg__peer-present,appchina,dowgin,2001,2681,4.456130504608154,0.7340544572920552,0.047476261869065464,0.7478552778813875,0.7340544572920552,0.047476261869065464,2681,D-post-hoc-diagnostic
mcndroid-static,337,fedavg__peer-present,play-early,airpush,29706,1251,0.13818645477294922,0.7338129496402878,0.04938396283579075,0.7362110311750599,0.7338129496402878,0.04938396283579075,1251,D-post-hoc-diagnostic
mcndroid-static,337,fedavg__peer-present,play-early,gappusin,29706,529,0.13818645477294922,0.888468809073724,0.04938396283579075,0.8903591682419659,0.888468809073724,0.04938396283579075,529,D-post-hoc-diagnostic
mcndroid-static,337,fedavg__peer-present,anzhi,adwo,3412,262,4.411243915557861,0.7748091603053435,0.025205158264947247,0.8282442748091603,0.7748091603053435,0.025205158264947247,262,D-post-hoc-diagnostic
mcndroid-static,337,fedavg__peer-present,appchina,leadbolt,2001,465,4.456130504608154,0.45806451612903226,0.047476261869065464,0.5118279569892473,0.45806451612903226,0.047476261869065464,465,D-post-hoc-diagnostic
mcndroid-static,337,fedavg__peer-present,appchina,revmob,2001,470,4.456130504608154,0.32553191489361705,0.047476261869065464,0.37446808510638296,0.32553191489361705,0.047476261869065464,470,D-post-hoc-diagnostic
mcndroid-static,337,fedavg__peer-present,play-early,hiddad,29706,201,0.13818645477294922,0.40298507462686567,0.04938396283579075,0.40298507462686567,0.40298507462686567,0.04938396283579075,201,D-post-hoc-diagnostic
mcndroid-static,337,fedavg__family-absent-everywhere,appchina,dowgin,2001,2681,2.5201237201690674,0.7568071615069004,0.05697151424287856,0.7392763894069377,0.7568071615069004,0.05697151424287856,2681,D-post-hoc-diagnostic
mcndroid-static,337,fedavg__family-absent-everywhere,play-early,airpush,29706,1251,-0.6876049041748047,0.381294964028777,0.0541978051572073,0.36850519584332536,0.381294964028777,0.0541978051572073,1251,D-post-hoc-diagnostic
mcndroid-static,337,fedavg__family-absent-everywhere,play-early,gappusin,29706,529,-0.6876049041748047,0.610586011342155,0.0541978051572073,0.5992438563327032,0.610586011342155,0.0541978051572073,529,D-post-hoc-diagnostic
mcndroid-static,337,fedavg__family-absent-everywhere,anzhi,adwo,3412,262,4.022719383239746,0.6030534351145038,0.01992966002344666,0.7519083969465649,0.6030534351145038,0.01992966002344666,262,D-post-hoc-diagnostic
mcndroid-static,337,fedavg__family-absent-everywhere,appchina,leadbolt,2001,465,2.5201237201690674,0.17419354838709677,0.05697151424287856,0.16344086021505377,0.17419354838709677,0.05697151424287856,465,D-post-hoc-diagnostic
mcndroid-static,337,fedavg__family-absent-everywhere,appchina,revmob,2001,470,2.5201237201690674,0.07659574468085106,0.05697151424287856,0.07234042553191489,0.07659574468085106,0.05697151424287856,470,D-post-hoc-diagnostic
mcndroid-static,337,fedavg__family-absent-everywhere,play-early,hiddad,29706,201,-0.6876049041748047,0.3781094527363184,0.0541978051572073,0.3482587064676617,0.3781094527363184,0.0541978051572073,201,D-post-hoc-diagnostic
mcndroid-static,338,central__full-exposure,play-early,dowgin,30917,2670,-0.7490158677101135,0.9621722846441948,0.05446841543487402,0.9588014981273408,0.9621722846441948,0.05446841543487402,2670,D-post-hoc-diagnostic
mcndroid-static,338,central__full-exposure,anzhi,airpush,1687,1349,8.772574424743652,0.36249073387694586,0.04860699466508595,0.3647146034099333,0.36249073387694586,0.04860699466508595,1349,D-post-hoc-diagnostic
mcndroid-static,338,central__full-exposure,play-early,gappusin,30917,439,-0.7490158677101135,0.9407744874715261,0.05446841543487402,0.9362186788154897,0.9407744874715261,0.05446841543487402,439,D-post-hoc-diagnostic
mcndroid-static,338,central__full-exposure,anzhi,adwo,1687,305,8.772574424743652,0.639344262295082,0.04860699466508595,0.639344262295082,0.639344262295082,0.04860699466508595,305,D-post-hoc-diagnostic
mcndroid-static,338,central__full-exposure,play-early,leadbolt,30917,568,-0.7490158677101135,0.7904929577464789,0.05446841543487402,0.7834507042253521,0.7904929577464789,0.05446841543487402,568,D-post-hoc-diagnostic
mcndroid-static,338,central__full-exposure,appchina,revmob,1978,449,6.115078926086426,0.6102449888641426,0.05915065722952477,0.5612472160356348,0.6102449888641426,0.05915065722952477,449,D-post-hoc-diagnostic
mcndroid-static,338,central__full-exposure,appchina,hiddad,1978,293,6.115078926086426,0.15358361774744028,0.05915065722952477,0.13310580204778158,0.15358361774744028,0.05915065722952477,293,D-post-hoc-diagnostic
mcndroid-static,338,fedavg__peer-present,play-early,dowgin,30917,2670,-0.8978251218795776,0.9397003745318352,0.05408027945790342,0.9344569288389513,0.9397003745318352,0.05408027945790342,2670,D-post-hoc-diagnostic
mcndroid-static,338,fedavg__peer-present,anzhi,airpush,1687,1349,6.060214519500732,0.3469236471460341,0.05690574985180794,0.3157894736842105,0.3469236471460341,0.05690574985180794,1349,D-post-hoc-diagnostic
mcndroid-static,338,fedavg__peer-present,play-early,gappusin,30917,439,-0.8978251218795776,0.9362186788154897,0.05408027945790342,0.9339407744874715,0.9362186788154897,0.05408027945790342,439,D-post-hoc-diagnostic
mcndroid-static,338,fedavg__peer-present,anzhi,adwo,1687,305,6.060214519500732,0.580327868852459,0.05690574985180794,0.5672131147540984,0.580327868852459,0.05690574985180794,305,D-post-hoc-diagnostic
mcndroid-static,338,fedavg__peer-present,play-early,leadbolt,30917,568,-0.8978251218795776,0.6373239436619719,0.05408027945790342,0.625,0.6373239436619719,0.05408027945790342,568,D-post-hoc-diagnostic
mcndroid-static,338,fedavg__peer-present,appchina,revmob,1978,449,3.2639670372009277,0.6614699331848553,0.06319514661274014,0.45434298440979953,0.6614699331848553,0.06319514661274014,449,D-post-hoc-diagnostic
mcndroid-static,338,fedavg__peer-present,appchina,hiddad,1978,293,3.2639670372009277,0.2696245733788396,0.06319514661274014,0.23890784982935154,0.2696245733788396,0.06319514661274014,293,D-post-hoc-diagnostic
mcndroid-static,338,fedavg__family-absent-everywhere,play-early,dowgin,30917,2670,-1.3689746856689453,0.9142322097378277,0.05430669211113627,0.9116104868913858,0.9142322097378277,0.05430669211113627,2670,D-post-hoc-diagnostic
mcndroid-static,338,fedavg__family-absent-everywhere,anzhi,airpush,1687,1349,5.243386745452881,0.1363973313565604,0.05868405453467694,0.1067457375833951,0.1363973313565604,0.05868405453467694,1349,D-post-hoc-diagnostic
mcndroid-static,338,fedavg__family-absent-everywhere,play-early,gappusin,30917,439,-1.3689746856689453,0.5170842824601367,0.05430669211113627,0.5011389521640092,0.5170842824601367,0.05430669211113627,439,D-post-hoc-diagnostic
mcndroid-static,338,fedavg__family-absent-everywhere,anzhi,adwo,1687,305,5.243386745452881,0.4131147540983607,0.05868405453467694,0.4,0.4131147540983607,0.05868405453467694,305,D-post-hoc-diagnostic
mcndroid-static,338,fedavg__family-absent-everywhere,play-early,leadbolt,30917,568,-1.3689746856689453,0.3714788732394366,0.05430669211113627,0.3609154929577465,0.3714788732394366,0.05430669211113627,568,D-post-hoc-diagnostic
mcndroid-static,338,fedavg__family-absent-everywhere,appchina,revmob,1978,449,2.5503880977630615,0.24944320712694878,0.05813953488372093,0.22271714922049,0.24944320712694878,0.05813953488372093,449,D-post-hoc-diagnostic
