hypothesis,scope,learner,population,alpha,contrast,level,seed_count,mean,median,positive_seeds,ci_low,ci_high,alternative,null_reference,p_value,p_holm,margin,above_margin,within_band,above_noninferiority
H-DOSE-1,replication-set,fedavg,federation-wide,0.05,ctk-at-dose,200,10,0.10631381550031702,0.07397824454537794,10,0.0753656061007188,0.15291377339698856,greater,0.0,0.0009765625,0.005859375,0.03,true,false,true
H-DOSE-1,replication-set,fedavg,federation-wide,0.1,ctk-at-dose,200,10,0.1381532955259376,0.15054715529741491,10,0.1024745839489654,0.16658601216905677,greater,0.0,0.0009765625,0.005859375,0.03,true,false,true
H-DOSE-1,replication-set,fedavg,own-domain,0.01,ctk-at-dose,200,10,0.034971754399581764,0.030984799322536893,10,0.022565564320861847,0.052673546920157625,greater,0.0,0.0009765625,0.005859375,0.03,false,false,true
H-DOSE-1,replication-set,fedavg,own-domain,0.05,ctk-at-dose,200,10,0.1251553737947563,0.09111844523777116,9,0.07170838730003312,0.1947968937470593,greater,0.0,0.001953125,0.009765625,0.03,true,false,true
H-DOSE-1,replication-set,fedavg,own-domain,0.1,ctk-at-dose,200,10,0.16709105531637045,0.19314165296720998,10,0.1137840654321796,0.21464794292388026,greater,0.0,0.0009765625,0.005859375,0.03,true,false,true
H-DOSE-1,pooled-family-sets,fedavg,own-domain,0.01,ctk-natural-peer-present,,10,0.07607652127920717,0.07110891401414315,10,0.058003866611485835,0.09671180484017955,greater,0.0,0.0009765625,0.005859375,0.03,true,false,true
H-DOSE-1,pooled-family-sets,fedavg,federation-wide,0.01,ctk-natural-peer-present,,10,0.06676436884760625,0.062205606868544025,10,0.056128521568482886,0.08300351418195925,greater,0.0,0.0009765625,0.005859375,0.03,true,false,true
H-DOSE-1,pooled-family-sets,fedavg,own-domain,0.05,ctk-natural-peer-present,,10,0.08991133516737788,0.08519445320591504,10,0.06641891436208577,0.1112989259323066,greater,0.0,0.0009765625,0.005859375,0.03,true,false,true
H-DOSE-1,pooled-family-sets,fedavg,federation-wide,0.05,ctk-natural-peer-present,,10,0.11088871742190927,0.11676620726164116,10,0.08977348372404896,0.1304047099812309,greater,0.0,0.0009765625,0.005859375,0.03,true,false,true
H-DOSE-1,pooled-family-sets,fedavg,own-domain,0.1,ctk-natural-peer-present,,10,0.1110537957747458,0.08731297709074726,10,0.08578140349781395,0.14321461208294908,greater,0.0,0.0009765625,0.005859375,0.03,true,false,true
H-DOSE-1,pooled-family-sets,fedavg,federation-wide,0.1,ctk-natural-peer-present,,10,0.13117979208049954,0.12116228097527493,10,0.11219865729484681,0.15531132215757243,greater,0.0,0.0009765625,0.005859375,0.03,true,false,true
H-DOSE-1,primary-set,fedavg,own-domain,0.01,ctk-natural-peer-present,,10,0.1192499980883978,0.12061827703802475,10,0.08871306933203528,0.1500027606328093,greater,0.0,0.0009765625,0.005859375,0.03,true,false,true
H-DOSE-1,primary-set,fedavg,federation-wide,0.01,ctk-natural-peer-present,,10,0.10105862150539499,0.08864633228250221,10,0.08082389633511702,0.12742090092843694,greater,0.0,0.0009765625,0.005859375,0.03,true,false,true
H-DOSE-1,primary-set,fedavg,own-domain,0.05,ctk-natural-peer-present,,10,0.10189209272171311,0.11549413659754307,10,0.07102510707471546,0.12836466473051678,greater,0.0,0.0009765625,0.005859375,0.03,true,false,true
H-DOSE-1,primary-set,fedavg,federation-wide,0.05,ctk-natural-peer-present,,10,0.14311199465070581,0.14809367527761133,10,0.11992483396592474,0.16563409420509845,greater,0.0,0.0009765625,0.005859375,0.03,true,false,true
H-DOSE-1,primary-set,fedavg,own-domain,0.1,ctk-natural-peer-present,,10,0.10463339164651142,0.10307117485973294,10,0.08499305193888382,0.1275575809651034,greater,0.0,0.0009765625,0.005859375,0.03,true,false,true
H-DOSE-1,primary-set,fedavg,federation-wide,0.1,ctk-natural-peer-present,,10,0.1565594174624511,0.16454775470435073,10,0.12927075681838673,0.18112590470949838,greater,0.0,0.0009765625,0.005859375,0.03,true,false,true
H-DOSE-1,replication-set,fedavg,federation-wide,0.01,ctk-natural-peer-present,,10,0.035892793572666386,0.03682851009369989,10,0.028255111145393485,0.04510426116538431,greater,0.0,0.0009765625,0.005859375,0.03,false,false,true
H-DOSE-1,replication-set,fedavg,federation-wide,0.05,ctk-natural-peer-present,,10,0.08125582065549405,0.06625704326368242,10,0.05524230160597321,0.12693239107308357,greater,0.0,0.0009765625,0.005859375,0.03,true,false,true
H-DOSE-1,replication-set,fedavg,federation-wide,0.1,ctk-natural-peer-present,,10,0.10790152631220366,0.08558844469576249,10,0.07848534436839646,0.14582699835149757,greater,0.0,0.0009765625,0.005859375,0.03,true,false,true
H-DOSE-1,replication-set,fedavg,own-domain,0.01,ctk-natural-peer-present,,10,0.02846681933433325,0.02263941914107813,10,0.02068357302739272,0.04001827288881202,greater,0.0,0.0009765625,0.005859375,0.03,false,false,true
H-DOSE-1,replication-set,fedavg,own-domain,0.05,ctk-natural-peer-present,,10,0.07454915509349139,0.06677569621854701,9,0.045072016697417526,0.12591991809652253,greater,0.0,0.001953125,0.009765625,0.03,true,false,true
H-DOSE-1,replication-set,fedavg,own-domain,0.1,ctk-natural-peer-present,,10,0.11808679638917922,0.09303736956560399,9,0.0688535155349992,0.17301908826002982,greater,0.0,0.001953125,0.005859375,0.03,true,false,true
descriptive,pooled-family-sets,fedavg,own-domain,0.01,increment-50-to-100,100,10,0.03359030992509162,0.028752875229009434,10,0.023583710822282986,0.051031109807305214,two-sided,0.0,0.001953125,,0.03,false,false,true
descriptive,pooled-family-sets,fedavg,federation-wide,0.01,increment-50-to-100,100,10,0.020433325338515874,0.01700882932361225,10,0.014451094449310706,0.028261929083824747,two-sided,0.0,0.001953125,,0.03,false,true,true
descriptive,pooled-family-sets,fedavg,own-domain,0.05,increment-50-to-100,100,10,0.05037429653994023,0.05119661106686127,9,0.02548509664077445,0.07819069931840623,two-sided,0.0,0.005859375,,0.03,false,false,true
descriptive,pooled-family-sets,fedavg,federation-wide,0.05,increment-50-to-100,100,10,0.04424543862731899,0.03547572318725378,10,0.030157036895379526,0.06325812559758826,two-sided,0.0,0.001953125,,0.03,true,false,true
descriptive,pooled-family-sets,fedavg,own-domain,0.1,increment-50-to-100,100,10,0.0350223623624195,0.02978618566365837,10,0.021661361461209925,0.06213961981698768,two-sided,0.0,0.001953125,,0.03,false,false,true
descriptive,pooled-family-sets,fedavg,federation-wide,0.1,increment-50-to-100,100,10,0.04145988303124102,0.026009904298015862,10,0.025421560078996725,0.06767630891393119,two-sided,0.0,0.001953125,,0.03,false,false,true
descriptive,primary-set,fedavg,own-domain,0.01,increment-50-to-100,100,10,0.04947916173557862,0.035739937587745435,10,0.03176830026799374,0.09137785464522778,two-sided,0.0,0.001953125,,0.03,true,false,true
descriptive,primary-set,fedavg,federation-wide,0.01,increment-50-to-100,100,10,0.030544918803770887,0.029459028282184135,10,0.022314005774528387,0.04132846862716225,two-sided,0.0,0.001953125,,0.03,false,false,true
descriptive,primary-set,fedavg,own-domain,0.05,increment-50-to-100,100,10,0.04051811468501497,0.03524173499390504,9,0.023194629542976956,0.0637015104109545,two-sided,0.0,0.00390625,,0.03,false,false,true
descriptive,primary-set,fedavg,federation-wide,0.05,increment-50-to-100,100,10,0.04775730599947665,0.042900396458380174,10,0.038544223666789765,0.062287658192900476,two-sided,0.0,0.001953125,,0.03,true,false,true
descriptive,primary-set,fedavg,own-domain,0.1,increment-50-to-100,100,10,0.053339635361220016,0.0378533959797685,10,0.029512248777551823,0.09714313190488089,two-sided,0.0,0.001953125,,0.03,false,false,true
descriptive,primary-set,fedavg,federation-wide,0.1,increment-50-to-100,100,10,0.047963822801723954,0.036361095886841166,10,0.034126212069716895,0.07441907159030173,two-sided,0.0,0.001953125,,0.03,true,false,true
descriptive,replication-set,fedavg,federation-wide,0.01,increment-50-to-100,100,10,0.011270489139875826,0.007572428052325109,8,0.0032797951140419498,0.021806688005542925,two-sided,0.0,0.037109375,,0.03,false,true,true
descriptive,replication-set,fedavg,federation-wide,0.05,increment-50-to-100,100,10,0.0410741101552859,0.02661252475745951,9,0.018200526199715197,0.07054725707368709,two-sided,0.0,0.013671875,,0.03,false,false,true
descriptive,replication-set,fedavg,federation-wide,0.1,increment-50-to-100,100,10,0.03512554301865607,0.012481098380733247,10,0.01221803039414944,0.08358309749202333,two-sided,0.0,0.001953125,,0.03,false,false,true
descriptive,replication-set,fedavg,own-domain,0.01,increment-50-to-100,100,10,0.01748323239577066,0.019498344463489616,9,0.009795803979719894,0.026012569074139825,two-sided,0.0,0.005859375,,0.03,false,true,true
descriptive,replication-set,fedavg,own-domain,0.05,increment-50-to-100,100,10,0.06090795603587416,0.015920397482488496,8,0.020283978935755717,0.11799450713360465,two-sided,0.0,0.064453125,,0.03,false,false,true
descriptive,replication-set,fedavg,own-domain,0.1,increment-50-to-100,100,10,0.01605668255370215,0.012800336917489552,10,0.010175791729341188,0.023620707931575734,two-sided,0.0,0.001953125,,0.03,false,true,true
H-DOSE-2,pooled-family-sets,fedavg,own-domain,0.01,increment-100-to-200,200,10,0.017026436183065822,0.01635851496659166,9,0.00740026163416243,0.026244716198251635,two-sided,0.0,0.013671875,,0.03,false,true,true
H-DOSE-2,pooled-family-sets,fedavg,federation-wide,0.01,increment-100-to-200,200,10,0.021237654063126412,0.02265031643318105,10,0.015045105458153088,0.02723753157898376,two-sided,0.0,0.001953125,,0.03,false,true,true
H-DOSE-2,pooled-family-sets,fedavg,own-domain,0.05,increment-100-to-200,200,10,0.024867774008909087,0.02209975476271006,8,0.00818794406772835,0.04741538654335747,two-sided,0.0,0.02734375,,0.03,false,false,true
H-DOSE-2,pooled-family-sets,fedavg,federation-wide,0.05,increment-100-to-200,200,10,0.031909574713074304,0.02497011606257843,10,0.020117585757110815,0.04632396492997921,two-sided,0.0,0.001953125,,0.03,false,false,true
H-DOSE-2,pooled-family-sets,fedavg,own-domain,0.1,increment-100-to-200,200,10,0.021817132394562268,0.021425181055656273,10,0.016000781665594835,0.027038761040301718,two-sided,0.0,0.001953125,,0.03,false,true,true
H-DOSE-2,pooled-family-sets,fedavg,federation-wide,0.1,increment-100-to-200,200,10,0.02561731606883636,0.026367172597616118,9,0.006894164551938128,0.03611881418282087,two-sided,0.0,0.02734375,,0.03,false,false,true
H-DOSE-2,primary-set,fedavg,own-domain,0.01,increment-100-to-200,200,10,0.02541777215559496,0.021279700202944417,9,0.012947757379526477,0.04329098518728478,two-sided,0.0,0.005859375,,0.03,false,false,true
H-DOSE-2,primary-set,fedavg,federation-wide,0.01,increment-100-to-200,200,10,0.02928288569478295,0.023681689379707035,9,0.019032444806398485,0.042070354556960246,two-sided,0.0,0.00390625,,0.03,false,false,true
H-DOSE-2,primary-set,fedavg,own-domain,0.05,increment-100-to-200,200,10,0.024490945929988267,0.02618588027887908,8,0.006445061732235125,0.05132928866140638,two-sided,0.0,0.037109375,,0.03,false,false,true
H-DOSE-2,primary-set,fedavg,federation-wide,0.05,increment-100-to-200,200,10,0.03551514085664602,0.02810178748766745,9,0.019495914351894256,0.05903201739616963,two-sided,0.0,0.005859375,,0.03,false,false,true
H-DOSE-2,primary-set,fedavg,own-domain,0.1,increment-100-to-200,200,10,0.02320654335493604,0.03019853292047009,9,0.01008704522516817,0.03164805527276039,two-sided,0.0,0.013671875,,0.03,false,false,true
H-DOSE-2,primary-set,fedavg,federation-wide,0.1,increment-100-to-200,200,10,0.04003163112210443,0.03771520552751512,10,0.030673785934494817,0.05770109329369585,two-sided,0.0,0.001953125,,0.03,true,false,true
H-DOSE-2,replication-set,fedavg,federation-wide,0.01,increment-100-to-200,200,10,0.014071740968285461,0.009778371627019215,10,0.007968439796481087,0.02519838262049394,two-sided,0.0,0.001953125,,0.03,false,true,true
H-DOSE-2,replication-set,fedavg,federation-wide,0.05,increment-100-to-200,200,10,0.028685713938187012,0.020913200593890263,8,0.008911484358534835,0.055491149000470225,two-sided,0.0,0.037109375,,0.03,false,false,true
H-DOSE-2,replication-set,fedavg,federation-wide,0.1,increment-100-to-200,200,10,0.01301741777690768,0.01664465174532226,9,-0.020711411319166182,0.028053988999164954,two-sided,0.0,0.083984375,,0.03,false,true,true
H-DOSE-2,replication-set,fedavg,own-domain,0.01,increment-100-to-200,200,10,0.008690094739644256,0.006460447927472954,7,0.0005595927820656486,0.024439285669035804,two-sided,0.0,0.16015625,,0.03,false,true,true
H-DOSE-2,replication-set,fedavg,own-domain,0.05,increment-100-to-200,200,10,0.025082420770847547,0.012342598805302973,8,-0.00605043814602571,0.09701367753745999,two-sided,0.0,0.130859375,,0.03,false,false,true
H-DOSE-2,replication-set,fedavg,own-domain,0.1,increment-100-to-200,200,10,0.01908558571644713,0.014057503829278006,8,0.007186580189184599,0.03347995736257735,two-sided,0.0,0.064453125,,0.03,false,false,true
descriptive,pooled-family-sets,fedavg,own-domain,0.01,dose-zero-minus-absent,0,10,0.0020458284438230724,0.0009971980378180867,7,-0.00047673556462270715,0.005328552084699555,two-sided,0.0,0.232421875,,0.03,false,true,true
descriptive,pooled-family-sets,fedavg,federation-wide,0.01,dose-zero-minus-absent,0,10,0.0009272168158599284,0.0017535413015345863,7,-0.003096426618347588,0.003824979370614115,two-sided,0.0,0.431640625,,0.03,false,true,true
descriptive,pooled-family-sets,fedavg,own-domain,0.05,dose-zero-minus-absent,0,10,-0.0018861391260451888,-0.0015713821210185108,3,-0.00712750822965059,0.005359310300448963,two-sided,0.0,0.4921875,,0.03,false,true,true
descriptive,pooled-family-sets,fedavg,federation-wide,0.05,dose-zero-minus-absent,0,10,-0.0000504465859817671,-0.00040207254256330316,4,-0.0025008935158666425,0.0023147035068428455,two-sided,0.0,0.921875,,0.03,false,true,true
descriptive,pooled-family-sets,fedavg,own-domain,0.1,dose-zero-minus-absent,0,10,0.006300940582965997,0.001924092881853745,6,-0.0017086693641237619,0.017368601140183803,two-sided,0.0,0.375,,0.03,false,true,true
descriptive,pooled-family-sets,fedavg,federation-wide,0.1,dose-zero-minus-absent,0,10,-0.0027940363912380196,-0.003506208124348875,4,-0.005862394480730992,0.0008916852951183788,two-sided,0.0,0.232421875,,0.03,false,true,true
descriptive,primary-set,fedavg,own-domain,0.01,dose-zero-minus-absent,0,10,0.0006827488633212711,0.0024978978853700817,6,-0.007393215222714076,0.007511422271100839,two-sided,0.0,0.921875,,0.03,false,true,true
descriptive,primary-set,fedavg,federation-wide,0.01,dose-zero-minus-absent,0,10,0.004036997271924312,0.005858968485122254,7,-0.003821837688475144,0.011394722824968222,two-sided,0.0,0.375,,0.03,false,true,true
descriptive,primary-set,fedavg,own-domain,0.05,dose-zero-minus-absent,0,10,-0.002361478562832031,-0.0030896949730631895,5,-0.012184697028287946,0.010969052801016406,two-sided,0.0,0.556640625,,0.03,false,true,true
descriptive,primary-set,fedavg,federation-wide,0.05,dose-zero-minus-absent,0,10,-0.0007801281070566879,-0.0011486599801732444,3,-0.006514210083364653,0.003425818087432142,two-sided,0.0,0.6953125,,0.03,false,true,true
descriptive,primary-set,fedavg,own-domain,0.1,dose-zero-minus-absent,0,10,0.006376571686358923,0.003260983261436534,7,-0.003549751599582568,0.017840854930038223,two-sided,0.0,0.232421875,,0.03,false,true,true
descriptive,primary-set,fedavg,federation-wide,0.1,dose-zero-minus-absent,0,10,-0.002524148362280559,0.0011154139079781467,5,-0.012787469460626573,0.002980159172923924,two-sided,0.0,0.921875,,0.03,false,true,true
descriptive,replication-set,fedavg,federation-wide,0.01,dose-zero-minus-absent,0,10,-0.0020357444223976172,-0.0023855281800752026,4,-0.005364251560230029,0.0009706750852877897,two-sided,0.0,0.375,,0.03,false,true,true
descriptive,replication-set,fedavg,federation-wide,0.05,dose-zero-minus-absent,0,10,0.0004610428690236257,0.0006781400451332242,6,-0.0021189189371556023,0.003065681921932055,two-sided,0.0,0.76953125,,0.03,false,true,true
descriptive,replication-set,fedavg,federation-wide,0.1,dose-zero-minus-absent,0,10,-0.0029722877108158464,-0.0010596459961665916,3,-0.009753782166223987,0.0015592376720028266,two-sided,0.0,0.431640625,,0.03,false,true,true
descriptive,replication-set,fedavg,own-domain,0.01,dose-zero-minus-absent,0,10,0.003965568578562116,0.0021003150185447683,7,-0.002044915604056373,0.011397932873928544,two-sided,0.0,0.322265625,,0.03,false,true,true
descriptive,replication-set,fedavg,own-domain,0.05,dose-zero-minus-absent,0,10,-0.0010625941995234978,-0.0018791720230076914,5,-0.010509214422343338,0.010434829072873974,two-sided,0.0,0.845703125,,0.03,false,true,true
descriptive,replication-set,fedavg,own-domain,0.1,dose-zero-minus-absent,0,10,0.005978273863417083,-0.0016352858527290959,3,-0.0021483880926010945,0.024814979360262647,two-sided,0.0,0.76953125,,0.03,false,true,true
