representation,group,family,population,seed,value,baseline,difference,measure
mcndroid-static,family,dowgin,own-domain,336,-0.03125,-0.0625,0.03125,fedavg-ctk
mcndroid-static,family,dowgin,own-domain,337,0.006896551724137945,0.02758620689655178,-0.020689655172413834,fedavg-ctk
mcndroid-static,family,dowgin,own-domain,339,0.02003853564547209,0.0011560693641617936,0.018882466281310295,fedavg-ctk
mcndroid-static,family,gappusin,federation-wide,330,0.29959514170040485,0.11133603238866396,0.1882591093117409,fedavg-ctk
mcndroid-static,family,gappusin,federation-wide,331,0.24329896907216492,0.05979381443298967,0.18350515463917524,fedavg-ctk
mcndroid-static,family,gappusin,federation-wide,332,0.33777038269550747,0.394342762063228,-0.05657237936772053,fedavg-ctk
mcndroid-static,family,gappusin,federation-wide,333,0.2838827838827839,0.05494505494505497,0.2289377289377289,fedavg-ctk
mcndroid-static,family,gappusin,federation-wide,334,0.31902985074626866,0.18470149253731338,0.13432835820895528,fedavg-ctk
mcndroid-static,family,gappusin,federation-wide,335,0.29845626072041165,0.10806174957118353,0.19039451114922812,fedavg-ctk
mcndroid-static,family,gappusin,federation-wide,336,0.35672514619883045,0.1656920077972709,0.19103313840155955,fedavg-ctk
mcndroid-static,family,gappusin,federation-wide,337,0.2778827977315691,0.11531190926275992,0.16257088846880918,fedavg-ctk
mcndroid-static,family,gappusin,federation-wide,338,0.419134396355353,0.20956719817767655,0.20956719817767644,fedavg-ctk
mcndroid-static,family,gappusin,federation-wide,339,0.2620423892100193,0.1425818882466281,0.11946050096339123,fedavg-ctk
mcndroid-static,family,gappusin,own-domain,330,0.24096385542168675,0.07228915662650603,0.1686746987951807,fedavg-ctk
mcndroid-static,family,gappusin,own-domain,331,0.17647058823529416,0.09411764705882353,0.08235294117647063,fedavg-ctk
mcndroid-static,family,gappusin,own-domain,332,0.139240506329114,0.1392405063291139,1.1102230246251565e-16,fedavg-ctk
mcndroid-static,family,gappusin,own-domain,334,0.15000000000000002,0.15000000000000002,0.0,fedavg-ctk
mcndroid-static,family,gappusin,own-domain,335,0.062499999999999944,0.10416666666666666,-0.04166666666666671,fedavg-ctk
mcndroid-static,family,gappusin,own-domain,339,0.0,0.0,0.0,fedavg-ctk
mcndroid-static,family,hiddad,federation-wide,330,-0.010948905109489065,0.05474452554744527,-0.06569343065693434,fedavg-ctk
mcndroid-static,family,hiddad,federation-wide,331,0.021008403361344546,0.47689075630252103,-0.4558823529411765,fedavg-ctk
mcndroid-static,family,hiddad,federation-wide,332,0.0038610038610038533,-0.0019305019305019266,0.00579150579150578,fedavg-ctk
mcndroid-static,family,hiddad,federation-wide,333,0.06140350877192985,0.13596491228070173,-0.07456140350877188,fedavg-ctk
mcndroid-static,family,hiddad,federation-wide,334,0.1618705035971223,0.1654676258992806,-0.0035971223021583065,fedavg-ctk
mcndroid-static,family,hiddad,federation-wide,335,0.022222222222222254,0.01851851851851849,0.0037037037037037646,fedavg-ctk
mcndroid-static,family,hiddad,federation-wide,336,0.014925373134328401,-0.04104477611940299,0.055970149253731394,fedavg-ctk
mcndroid-static,family,hiddad,federation-wide,337,0.02487562189054726,0.009950248756218916,0.014925373134328346,fedavg-ctk
mcndroid-static,family,hiddad,federation-wide,338,0.017064846416382284,0.03754266211604096,-0.020477815699658675,fedavg-ctk
mcndroid-static,family,hiddad,federation-wide,339,0.036363636363636376,0.027272727272727337,0.009090909090909038,fedavg-ctk
mcndroid-static,family,hiddad,own-domain,331,-0.0625,0.0625,-0.125,fedavg-ctk
mcndroid-static,family,hiddad,own-domain,332,0.01055408970976246,0.0,0.01055408970976246,fedavg-ctk
mcndroid-static,family,hiddad,own-domain,333,0.0,0.0,0.0,fedavg-ctk
mcndroid-static,family,hiddad,own-domain,334,0.021505376344086002,-0.032258064516129004,0.053763440860215006,fedavg-ctk
mcndroid-static,family,hiddad,own-domain,335,-0.01282051282051283,0.04487179487179488,-0.05769230769230771,fedavg-ctk
mcndroid-static,family,hiddad,own-domain,336,-0.04411764705882354,-0.08823529411764702,0.044117647058823484,fedavg-ctk
mcndroid-static,family,hiddad,own-domain,337,0.055555555555555525,0.03333333333333338,0.022222222222222143,fedavg-ctk
mcndroid-static,family,hiddad,own-domain,339,0.008620689655172487,0.103448275862069,-0.09482758620689652,fedavg-ctk
mcndroid-static,family,leadbolt,federation-wide,330,0.3836477987421384,0.3480083857442348,0.035639412997903575,fedavg-ctk
mcndroid-static,family,leadbolt,federation-wide,331,0.43749999999999994,0.4090909090909091,0.02840909090909083,fedavg-ctk
mcndroid-static,family,leadbolt,federation-wide,332,0.23291492329149238,0.19804741980474205,0.03486750348675033,fedavg-ctk
mcndroid-static,family,leadbolt,federation-wide,333,0.21528861154446177,0.22464898595943839,-0.009360374414976613,fedavg-ctk
mcndroid-static,family,leadbolt,federation-wide,334,0.2738336713995943,0.40770791075050705,-0.13387423935091275,fedavg-ctk
mcndroid-static,family,leadbolt,federation-wide,335,0.3165217391304348,0.37565217391304345,-0.059130434782608654,fedavg-ctk
mcndroid-static,family,leadbolt,federation-wide,336,0.4607508532423209,0.5614334470989761,-0.10068259385665523,fedavg-ctk
mcndroid-static,family,leadbolt,federation-wide,337,0.2838709677419355,0.39354838709677425,-0.10967741935483877,fedavg-ctk
mcndroid-static,family,leadbolt,federation-wide,338,0.26584507042253525,0.3538732394366197,-0.08802816901408445,fedavg-ctk
mcndroid-static,family,leadbolt,federation-wide,339,0.21488764044943817,0.2808988764044944,-0.06601123595505623,fedavg-ctk
mcndroid-static,family,leadbolt,own-domain,331,0.3984575835475579,0.39845758354755784,5.551115123125783e-17,fedavg-ctk
mcndroid-static,family,leadbolt,own-domain,332,0.23076923076923078,0.21109123434704824,0.019677996422182542,fedavg-ctk
mcndroid-static,family,leadbolt,own-domain,333,0.20714285714285713,0.24107142857142855,-0.03392857142857142,fedavg-ctk
mcndroid-static,family,leadbolt,own-domain,334,0.21153846153846156,0.2884615384615385,-0.07692307692307693,fedavg-ctk
mcndroid-static,family,leadbolt,own-domain,337,0.33962264150943394,0.24528301886792447,0.09433962264150947,fedavg-ctk
mcndroid-static,family,leadbolt,own-domain,338,0.2838137472283813,0.29711751662971175,-0.013303769401330434,fedavg-ctk
mcndroid-static,family,leadbolt,own-domain,339,0.20731707317073172,0.14634146341463417,0.06097560975609756,fedavg-ctk
mcndroid-static,family,revmob,federation-wide,330,0.10961538461538461,0.06538461538461537,0.04423076923076924,fedavg-ctk
mcndroid-static,family,revmob,federation-wide,331,0.29523809523809524,0.11619047619047619,0.17904761904761907,fedavg-ctk
mcndroid-static,family,revmob,federation-wide,332,0.29910714285714285,0.30803571428571425,-0.008928571428571397,fedavg-ctk
mcndroid-static,family,revmob,federation-wide,333,0.5485436893203883,0.41019417475728154,0.1383495145631068,fedavg-ctk
mcndroid-static,family,revmob,federation-wide,334,0.6746031746031746,0.3703703703703704,0.30423280423280424,fedavg-ctk
mcndroid-static,family,revmob,federation-wide,335,0.16403162055335968,0.20355731225296442,-0.03952569169960474,fedavg-ctk
mcndroid-static,family,revmob,federation-wide,336,0.4676724137931035,0.3599137931034483,0.1077586206896552,fedavg-ctk
mcndroid-static,family,revmob,federation-wide,337,0.24893617021276598,0.23617021276595745,0.012765957446808529,fedavg-ctk
mcndroid-static,family,revmob,federation-wide,338,0.41202672605790647,0.24498886414253895,0.1670378619153675,fedavg-ctk
mcndroid-static,family,revmob,federation-wide,339,0.44878957169459965,0.2644320297951583,0.18435754189944137,fedavg-ctk
mcndroid-static,family,revmob,own-domain,330,0.0,0.0,0.0,fedavg-ctk
mcndroid-static,family,revmob,own-domain,331,0.3888888888888889,0.1111111111111111,0.2777777777777778,fedavg-ctk
mcndroid-static,family,revmob,own-domain,332,0.6666666666666666,0.05555555555555555,0.611111111111111,fedavg-ctk
mcndroid-static,family,revmob,own-domain,333,0.19999999999999996,0.26666666666666666,-0.06666666666666671,fedavg-ctk
mcndroid-static,family,revmob,own-domain,334,0.8,0.6000000000000001,0.19999999999999996,fedavg-ctk
mcndroid-static,family,revmob,own-domain,335,0.3333333333333333,0.2,0.1333333333333333,fedavg-ctk
mcndroid-static,family,revmob,own-domain,336,0.48,0.12,0.36,fedavg-ctk
mcndroid-static,family,revmob,own-domain,339,0.4117647058823529,0.11764705882352941,0.2941176470588235,fedavg-ctk
mcndroid-static,priority-macro,,federation-wide,330,0.13275387373543346,0.07715505777357487,0.055598815961858596,fedavg-ctk
mcndroid-static,priority-macro,,federation-wide,331,0.1865151558905349,0.21762501564199566,-0.031109859751460727,fedavg-ctk
mcndroid-static,priority-macro,,federation-wide,332,0.2135795098045514,0.2334826581394801,-0.019903148334928716,fedavg-ctk
mcndroid-static,priority-macro,,federation-wide,333,0.29794332732503404,0.20036804732767943,0.0975752799973546,fedavg-ctk
mcndroid-static,priority-macro,,federation-wide,334,0.38516784298218854,0.24017982960232145,0.14498801337986708,fedavg-ctk
mcndroid-static,priority-macro,,federation-wide,335,0.16157003449866453,0.11004586011422214,0.05152417438444238,fedavg-ctk
mcndroid-static,priority-macro,,federation-wide,336,0.27977431104208744,0.16152034159377207,0.11825396944831539,fedavg-ctk
mcndroid-static,priority-macro,,federation-wide,337,0.18389819661162746,0.12047745692831209,0.06342073968331535,fedavg-ctk
mcndroid-static,priority-macro,,federation-wide,338,0.28274198960988056,0.16403290814541882,0.11870908146446175,fedavg-ctk
mcndroid-static,priority-macro,,federation-wide,339,0.24906519908941846,0.14476221510483792,0.10430298398458054,fedavg-ctk
mcndroid-static,priority-macro,,own-domain,330,0.12048192771084337,0.03614457831325302,0.08433734939759036,fedavg-ctk
mcndroid-static,priority-macro,,own-domain,331,0.167619825708061,0.0892429193899782,0.0783769063180828,fedavg-ctk
mcndroid-static,priority-macro,,own-domain,332,0.272153754235181,0.06493202062822315,0.20722173360695786,fedavg-ctk
mcndroid-static,priority-macro,,own-domain,333,0.09999999999999998,0.13333333333333333,-0.033333333333333354,fedavg-ctk
mcndroid-static,priority-macro,,own-domain,334,0.32383512544802867,0.23924731182795703,0.08458781362007166,fedavg-ctk
mcndroid-static,priority-macro,,own-domain,335,0.12767094017094013,0.11634615384615384,0.011324786324786293,fedavg-ctk
mcndroid-static,priority-macro,,own-domain,336,0.21794117647058822,0.015882352941176486,0.20205882352941174,fedavg-ctk
mcndroid-static,priority-macro,,own-domain,337,0.055555555555555525,0.03333333333333338,0.022222222222222143,fedavg-ctk
mcndroid-static,priority-macro,,own-domain,339,0.14012846517917513,0.07369844489519947,0.06643002028397565,fedavg-ctk
report-json,contrast-macro,,federation-wide,330,0.1178341045704598,0.2450959917531106,-0.1272618871826508,fedavg-ctk
report-json,contrast-macro,,federation-wide,331,0.20006219040110365,0.20154848238854672,-0.0014862919874430818,fedavg-ctk
report-json,contrast-macro,,federation-wide,332,0.11392136492554335,0.2231654332902199,-0.10924406836467655,fedavg-ctk
report-json,contrast-macro,,federation-wide,333,0.2255788354859987,0.18604155472873432,0.03953728075726438,fedavg-ctk
report-json,contrast-macro,,federation-wide,334,0.18849677632762307,0.24798909987696385,-0.059492323549340774,fedavg-ctk
report-json,contrast-macro,,federation-wide,335,0.15226175139416256,0.253017968601263,-0.10075621720710042,fedavg-ctk
report-json,contrast-macro,,federation-wide,336,0.16979173194307948,0.2829322645638439,-0.11314053262076444,fedavg-ctk
report-json,contrast-macro,,federation-wide,337,0.21834552010824035,0.23524158522083205,-0.0168960651125917,fedavg-ctk
report-json,contrast-macro,,federation-wide,338,0.1412465098759982,0.21935027934873844,-0.07810376947274023,fedavg-ctk
report-json,contrast-macro,,federation-wide,339,0.1385099377266998,0.16872938882028307,-0.03021945109358326,fedavg-ctk
report-json,contrast-macro,,own-domain,330,0.04077421191204725,0.2971607485946061,-0.25638653668255884,fedavg-ctk
report-json,contrast-macro,,own-domain,331,0.1065578805441149,0.14655874051346315,-0.04000085996934829,fedavg-ctk
report-json,contrast-macro,,own-domain,332,0.059065709301137415,0.1520709050857303,-0.09300519578459288,fedavg-ctk
report-json,contrast-macro,,own-domain,333,0.13333333333333333,-0.004761904761904763,0.13809523809523808,fedavg-ctk
report-json,contrast-macro,,own-domain,334,0.12564171110775993,0.21443341604631927,-0.08879170493855935,fedavg-ctk
report-json,contrast-macro,,own-domain,335,0.10755088490509879,0.13074386977127547,-0.023192984866176686,fedavg-ctk
report-json,contrast-macro,,own-domain,336,0.109375,-0.03125,0.140625,fedavg-ctk
report-json,contrast-macro,,own-domain,337,0.13653982056705094,0.2022851712391545,-0.06574535067210356,fedavg-ctk
report-json,contrast-macro,,own-domain,338,0.014993136944356458,0.4104635202196178,-0.3954703832752613,fedavg-ctk
report-json,contrast-macro,,own-domain,339,0.09245372012889282,0.050997346091100515,0.041456374037792315,fedavg-ctk
report-json,family,adwo,federation-wide,330,0.06097560975609756,0.10670731707317083,-0.04573170731707327,fedavg-ctk
report-json,family,adwo,federation-wide,331,0.038216560509554146,0.10191082802547768,-0.06369426751592354,fedavg-ctk
report-json,family,adwo,federation-wide,332,0.009677419354838707,0.167741935483871,-0.1580645161290323,fedavg-ctk
report-json,family,adwo,federation-wide,333,0.05637982195845698,0.06824925816023736,-0.011869436201780381,fedavg-ctk
report-json,family,adwo,federation-wide,334,0.01675977653631286,0.0027932960893854997,0.01396648044692736,fedavg-ctk
report-json,family,adwo,federation-wide,335,-0.005167958656330747,0.041343669250645976,-0.04651162790697672,fedavg-ctk
report-json,family,adwo,federation-wide,336,0.03515625,0.02734375,0.0078125,fedavg-ctk
report-json,family,adwo,federation-wide,337,0.015267175572519089,0.022900763358778664,-0.0076335877862595755,fedavg-ctk
report-json,family,adwo,federation-wide,338,0.0,0.016393442622950824,-0.016393442622950824,fedavg-ctk
report-json,family,adwo,federation-wide,339,0.08463949843260188,0.09404388714733547,-0.009404388714733591,fedavg-ctk
report-json,family,adwo,own-domain,331,0.014285714285714277,0.08571428571428569,-0.07142857142857141,fedavg-ctk
report-json,family,adwo,own-domain,332,0.02542372881355931,0.21186440677966106,-0.18644067796610175,fedavg-ctk
report-json,family,adwo,own-domain,333,0.06007067137809187,0.06713780918727918,-0.0070671378091873155,fedavg-ctk
report-json,family,adwo,own-domain,334,0.013333333333333336,0.0,0.013333333333333336,fedavg-ctk
report-json,family,adwo,own-domain,335,-0.006230529595015577,0.02492211838006228,-0.031152647975077857,fedavg-ctk
report-json,family,adwo,own-domain,336,0.0,0.06896551724137928,-0.06896551724137928,fedavg-ctk
report-json,family,adwo,own-domain,337,-0.03773584905660377,0.11320754716981135,-0.15094339622641512,fedavg-ctk
report-json,family,adwo,own-domain,338,0.020000000000000018,0.12,-0.09999999999999998,fedavg-ctk
report-json,family,airpush,federation-wide,330,0.22773972602739723,0.3587328767123288,-0.13099315068493156,fedavg-ctk
report-json,family,airpush,federation-wide,331,0.24084621643612691,0.17493897477624087,0.06590724165988604,fedavg-ctk
report-json,family,airpush,federation-wide,332,0.29645219482862295,0.4227300060132292,-0.12627781118460624,fedavg-ctk
report-json,family,airpush,federation-wide,333,0.37860465116279063,0.3376744186046512,0.040930232558139434,fedavg-ctk
report-json,family,airpush,federation-wide,334,0.21403752605976373,0.31758165392633775,-0.10354412786657402,fedavg-ctk
report-json,family,airpush,federation-wide,335,0.18560179977502814,0.36220472440944884,-0.1766029246344207,fedavg-ctk
report-json,family,airpush,federation-wide,336,0.22077922077922074,0.28342245989304815,-0.06264323911382741,fedavg-ctk
report-json,family,airpush,federation-wide,337,0.23341326938449242,0.3069544364508393,-0.07354116706634689,fedavg-ctk
report-json,family,airpush,federation-wide,338,0.2409191994069681,0.28020756115641215,-0.039288361749444056,fedavg-ctk
report-json,family,airpush,federation-wide,339,0.2827324478178368,0.22137887413029728,0.06135357368753952,fedavg-ctk
report-json,family,airpush,own-domain,330,0.07692307692307693,0.5641025641025641,-0.48717948717948717,fedavg-ctk
report-json,family,airpush,own-domain,331,0.16129032258064518,0.09677419354838712,0.06451612903225806,fedavg-ctk
report-json,family,airpush,own-domain,332,0.1333333333333333,0.19999999999999996,-0.06666666666666665,fedavg-ctk
report-json,family,airpush,own-domain,333,0.25,0.05714285714285716,0.19285714285714284,fedavg-ctk
report-json,family,airpush,own-domain,334,0.14838709677419354,0.3548387096774194,-0.20645161290322583,fedavg-ctk
report-json,family,airpush,own-domain,335,0.11848341232227488,0.2180094786729857,-0.09952606635071082,fedavg-ctk
report-json,family,airpush,own-domain,336,0.25,0.0,0.25,fedavg-ctk
report-json,family,airpush,own-domain,337,0.21547502448579825,0.33398628795298724,-0.11851126346718899,fedavg-ctk
report-json,family,airpush,own-domain,338,-0.047619047619047616,0.5238095238095238,-0.5714285714285714,fedavg-ctk
report-json,family,airpush,own-domain,339,0.20879120879120877,0.005494505494505586,0.20329670329670319,fedavg-ctk
report-json,family,dowgin,federation-wide,330,0.008362168396770453,0.028546712802768215,-0.020184544405997762,fedavg-ctk
report-json,family,dowgin,federation-wide,331,0.1869918699186992,0.020615563298490236,0.16637630662020897,fedavg-ctk
report-json,family,dowgin,federation-wide,332,-0.031396607722843695,0.04871887405268849,-0.08011548177553218,fedavg-ctk
report-json,family,dowgin,federation-wide,333,0.20608817354793563,-0.0041987403778865895,0.21028691392582222,fedavg-ctk
report-json,family,dowgin,federation-wide,334,0.2033797806107323,0.018677734954046787,0.18470204565668552,fedavg-ctk
report-json,family,dowgin,federation-wide,335,0.18422693266832918,0.021197007481296715,0.16302992518703247,fedavg-ctk
report-json,family,dowgin,federation-wide,336,0.18620689655172418,0.003940886699507429,0.18226600985221675,fedavg-ctk
report-json,family,dowgin,federation-wide,337,0.2323759791122716,0.005221932114882533,0.22715404699738906,fedavg-ctk
report-json,family,dowgin,federation-wide,338,0.10711610486891388,0.02397003745318349,0.08314606741573038,fedavg-ctk
report-json,family,dowgin,federation-wide,339,0.03448275862068961,0.003910415926057564,0.03057234269463205,fedavg-ctk
report-json,family,dowgin,own-domain,330,0.0046253469010175685,0.030218933086648136,-0.025593586185630568,fedavg-ctk
report-json,family,dowgin,own-domain,331,0.055555555555555525,-0.05555555555555547,0.111111111111111,fedavg-ctk
report-json,family,dowgin,own-domain,332,-0.036637099884303914,0.045121480910142675,-0.08175858079444659,fedavg-ctk
report-json,family,dowgin,own-domain,333,0.0625,-0.3125,0.375,fedavg-ctk
report-json,family,dowgin,own-domain,334,0.09392265193370167,0.0,0.09392265193370167,fedavg-ctk
report-json,family,dowgin,own-domain,335,0.09661835748792269,0.043478260869565244,0.053140096618357446,fedavg-ctk
report-json,family,dowgin,own-domain,336,-0.03125,-0.0625,0.03125,fedavg-ctk
report-json,family,dowgin,own-domain,337,0.062068965517241365,0.02758620689655178,0.034482758620689585,fedavg-ctk
report-json,family,dowgin,own-domain,339,0.03198458574181118,0.0011560693641617936,0.030828516377649384,fedavg-ctk
report-json,family,gappusin,federation-wide,330,0.08704453441295545,0.11133603238866396,-0.02429149797570851,fedavg-ctk
report-json,family,gappusin,federation-wide,331,0.14020618556701028,0.05979381443298967,0.08041237113402061,fedavg-ctk
report-json,family,gappusin,federation-wide,332,0.12479201331114806,0.394342762063228,-0.26955074875207996,fedavg-ctk
report-json,family,gappusin,federation-wide,333,0.3113553113553113,0.05494505494505497,0.25641025641025633,fedavg-ctk
report-json,family,gappusin,federation-wide,334,0.3022388059701493,0.18470149253731338,0.11753731343283591,fedavg-ctk
report-json,family,gappusin,federation-wide,335,0.10977701543739281,0.10806174957118353,0.0017152658662092785,fedavg-ctk
report-json,family,gappusin,federation-wide,336,0.3255360623781676,0.1656920077972709,0.15984405458089673,fedavg-ctk
report-json,family,gappusin,federation-wide,337,0.1266540642722117,0.11531190926275992,0.011342155009451793,fedavg-ctk
report-json,family,gappusin,federation-wide,338,0.30751708428246016,0.20956719817767655,0.09794988610478361,fedavg-ctk
report-json,family,gappusin,federation-wide,339,0.20616570327552985,0.1425818882466281,0.06358381502890176,fedavg-ctk
report-json,family,gappusin,own-domain,330,0.08433734939759036,0.07228915662650603,0.01204819277108432,fedavg-ctk
report-json,family,gappusin,own-domain,331,0.08235294117647057,0.09411764705882353,-0.011764705882352955,fedavg-ctk
report-json,family,gappusin,own-domain,332,0.08860759493670883,0.1392405063291139,-0.050632911392405056,fedavg-ctk
report-json,family,gappusin,own-domain,334,0.15,0.15000000000000002,-2.7755575615628914e-17,fedavg-ctk
report-json,family,gappusin,own-domain,335,0.15625000000000003,0.10416666666666666,0.05208333333333337,fedavg-ctk
report-json,family,gappusin,own-domain,339,0.125,0.0,0.125,fedavg-ctk
report-json,family,hiddad,federation-wide,330,0.0,0.05474452554744527,-0.05474452554744527,fedavg-ctk
report-json,family,hiddad,federation-wide,331,0.01260504201680672,0.47689075630252103,-0.4642857142857143,fedavg-ctk
report-json,family,hiddad,federation-wide,332,0.009652509652509661,-0.0019305019305019266,0.011583011583011588,fedavg-ctk
report-json,family,hiddad,federation-wide,333,0.030701754385964897,0.13596491228070173,-0.10526315789473684,fedavg-ctk
report-json,family,hiddad,federation-wide,334,0.05035971223021585,0.1654676258992806,-0.11510791366906475,fedavg-ctk
report-json,family,hiddad,federation-wide,335,-0.01481481481481478,0.01851851851851849,-0.03333333333333327,fedavg-ctk
report-json,family,hiddad,federation-wide,336,0.014925373134328346,-0.04104477611940299,0.05597014925373134,fedavg-ctk
report-json,family,hiddad,federation-wide,337,0.029850746268656747,0.009950248756218916,0.01990049751243783,fedavg-ctk
report-json,family,hiddad,federation-wide,338,-0.030716723549488067,0.03754266211604096,-0.06825938566552903,fedavg-ctk
report-json,family,hiddad,federation-wide,339,-0.04999999999999999,0.027272727272727337,-0.07727272727272733,fedavg-ctk
report-json,family,hiddad,own-domain,331,0.0,0.0625,-0.0625,fedavg-ctk
report-json,family,hiddad,own-domain,332,0.0052770448548812715,0.0,0.0052770448548812715,fedavg-ctk
report-json,family,hiddad,own-domain,333,-0.0625,0.0,-0.0625,fedavg-ctk
report-json,family,hiddad,own-domain,334,-0.03225806451612906,-0.032258064516129004,-5.551115123125783e-17,fedavg-ctk
report-json,family,hiddad,own-domain,335,-0.012820512820512803,0.04487179487179488,-0.05769230769230768,fedavg-ctk
report-json,family,hiddad,own-domain,336,0.01470588235294118,-0.08823529411764702,0.1029411764705882,fedavg-ctk
report-json,family,hiddad,own-domain,337,0.0,0.03333333333333338,-0.03333333333333338,fedavg-ctk
report-json,family,hiddad,own-domain,339,-0.051724137931034475,0.103448275862069,-0.15517241379310348,fedavg-ctk
report-json,family,leadbolt,federation-wide,330,0.11740041928721175,0.3480083857442348,-0.23060796645702308,fedavg-ctk
report-json,family,leadbolt,federation-wide,331,0.17234848484848486,0.4090909090909091,-0.23674242424242425,fedavg-ctk
report-json,family,leadbolt,federation-wide,332,0.07670850767085077,0.19804741980474205,-0.12133891213389128,fedavg-ctk
report-json,family,leadbolt,federation-wide,333,0.09204368174726987,0.22464898595943839,-0.1326053042121685,fedavg-ctk
report-json,family,leadbolt,federation-wide,334,0.14807302231237324,0.40770791075050705,-0.2596348884381338,fedavg-ctk
report-json,family,leadbolt,federation-wide,335,0.08695652173913043,0.37565217391304345,-0.288695652173913,fedavg-ctk
report-json,family,leadbolt,federation-wide,336,0.10238907849829351,0.5614334470989761,-0.45904436860068265,fedavg-ctk
report-json,family,leadbolt,federation-wide,337,0.18924731182795698,0.39354838709677425,-0.20430107526881727,fedavg-ctk
report-json,family,leadbolt,federation-wide,338,0.07570422535211266,0.3538732394366197,-0.278169014084507,fedavg-ctk
report-json,family,leadbolt,federation-wide,339,0.09831460674157304,0.2808988764044944,-0.18258426966292135,fedavg-ctk
report-json,family,leadbolt,own-domain,331,0.10282776349614395,0.39845758354755784,-0.2956298200514139,fedavg-ctk
report-json,family,leadbolt,own-domain,332,0.08050089445438285,0.21109123434704824,-0.13059033989266539,fedavg-ctk
report-json,family,leadbolt,own-domain,333,0.0875,0.24107142857142855,-0.15357142857142855,fedavg-ctk
report-json,family,leadbolt,own-domain,334,0.1346153846153846,0.2884615384615385,-0.15384615384615388,fedavg-ctk
report-json,family,leadbolt,own-domain,337,0.1320754716981132,0.24528301886792447,-0.11320754716981127,fedavg-ctk
report-json,family,leadbolt,own-domain,338,0.07760532150776053,0.29711751662971175,-0.21951219512195122,fedavg-ctk
report-json,family,leadbolt,own-domain,339,0.036585365853658534,0.14634146341463417,-0.10975609756097562,fedavg-ctk
report-json,family,revmob,federation-wide,330,0.13076923076923075,0.06538461538461537,0.06538461538461537,fedavg-ctk
report-json,family,revmob,federation-wide,331,0.09523809523809525,0.11619047619047619,-0.020952380952380945,fedavg-ctk
report-json,family,revmob,federation-wide,332,0.058035714285714274,0.30803571428571425,-0.24999999999999997,fedavg-ctk
report-json,family,revmob,federation-wide,333,0.14320388349514562,0.41019417475728154,-0.2669902912621359,fedavg-ctk
report-json,family,revmob,federation-wide,334,0.1243386243386243,0.3703703703703704,-0.2460317460317461,fedavg-ctk
report-json,family,revmob,federation-wide,335,0.07509881422924902,0.20355731225296442,-0.1284584980237154,fedavg-ctk
report-json,family,revmob,federation-wide,336,0.14870689655172414,0.3599137931034483,-0.21120689655172414,fedavg-ctk
report-json,family,revmob,federation-wide,337,0.055319148936170195,0.23617021276595745,-0.18085106382978727,fedavg-ctk
report-json,family,revmob,federation-wide,338,0.08017817371937638,0.24498886414253895,-0.16481069042316257,fedavg-ctk
report-json,family,revmob,federation-wide,339,0.1042830540037244,0.2644320297951583,-0.1601489757914339,fedavg-ctk
report-json,family,revmob,own-domain,330,0.0,0.0,0.0,fedavg-ctk
report-json,family,revmob,own-domain,331,-0.1111111111111111,0.1111111111111111,-0.2222222222222222,fedavg-ctk
report-json,family,revmob,own-domain,332,-0.05555555555555555,0.05555555555555555,-0.1111111111111111,fedavg-ctk
report-json,family,revmob,own-domain,333,0.0,0.26666666666666666,-0.26666666666666666,fedavg-ctk
report-json,family,revmob,own-domain,334,0.2,0.6000000000000001,-0.4000000000000001,fedavg-ctk
report-json,family,revmob,own-domain,335,0.0,0.2,-0.2,fedavg-ctk
report-json,family,revmob,own-domain,336,0.04,0.12,-0.07999999999999999,fedavg-ctk
report-json,family,revmob,own-domain,339,0.058823529411764705,0.11764705882352941,-0.058823529411764705,fedavg-ctk
report-json,priority-macro,,federation-wide,330,0.07260458839406207,0.07715505777357487,-0.004550469379512802,fedavg-ctk
report-json,priority-macro,,federation-wide,331,0.08268310760730407,0.21762501564199566,-0.13494190803469155,fedavg-ctk
report-json,priority-macro,,federation-wide,332,0.064160079083124,0.2334826581394801,-0.16932257905635614,fedavg-ctk
report-json,priority-macro,,federation-wide,333,0.16175364974547393,0.20036804732767943,-0.03861439758220547,fedavg-ctk
report-json,priority-macro,,federation-wide,334,0.1589790475129965,0.24017982960232145,-0.08120078208932498,fedavg-ctk
report-json,priority-macro,,federation-wide,335,0.05668700495060902,0.11004586011422214,-0.05335885516361313,fedavg-ctk
report-json,priority-macro,,federation-wide,336,0.16305611068807338,0.16152034159377207,0.0015357690943013091,fedavg-ctk
report-json,priority-macro,,federation-wide,337,0.07060798649234622,0.12047745692831209,-0.04986947043596588,fedavg-ctk
report-json,priority-macro,,federation-wide,338,0.1189928448174495,0.16403290814541882,-0.04504006332796933,fedavg-ctk
report-json,priority-macro,,federation-wide,339,0.08681625242641809,0.14476221510483792,-0.05794596267841982,fedavg-ctk
report-json,priority-macro,,own-domain,330,0.04216867469879518,0.03614457831325302,0.00602409638554216,fedavg-ctk
report-json,priority-macro,,own-domain,331,-0.009586056644880178,0.0892429193899782,-0.09882897603485839,fedavg-ctk
report-json,priority-macro,,own-domain,332,0.012776361412011517,0.06493202062822315,-0.052155659216211625,fedavg-ctk
report-json,priority-macro,,own-domain,333,-0.03125,0.13333333333333333,-0.16458333333333333,fedavg-ctk
report-json,priority-macro,,own-domain,334,0.10591397849462365,0.23924731182795703,-0.1333333333333334,fedavg-ctk
